#{"t_start": 1745003421.713812, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t
990.0,3193,7337.200647
360.0,1673,7341.337098
1180.0,2961,7348.879251
520.0,1865,7353.544662
1050.0,3553,7362.50888
1300.0,3337,7370.975653
650.0,1873,7375.597747
960.0,2785,7382.645512
1530.0,2673,7389.445343
1670.0,3793,7399.072074
930.0,3105,7406.99196
750.0,2529,7413.447842
1060.0,2553,7419.957288
1130.0,3353,7428.430542
980.0,2817,7435.528532
1070.0,3089,7443.193993
680.0,2321,7448.932365
1040.0,3465,7457.527429
2190.0,3937,7467.400363
2170.0,3809,7477.095221
860.0,2241,7482.764269
760.0,2785,7489.885024
1330.0,2553,7496.266952
580.0,2321,7501.990067
900.0,2553,7508.377302
1580.0,3385,7516.98947
890.0,3033,7524.592994
1530.0,3161,7532.522518
940.0,3473,7541.370577
630.0,2129,7546.784148
630.0,2489,7553.183242
1150.0,3145,7561.138336
930.0,3177,7569.129322
870.0,3361,7577.582256
720.0,3001,7585.185635
1170.0,3521,7594.195973
490.0,1889,7598.988827
1240.0,2129,7604.328729
580.0,2097,7609.656398
1760.0,3449,7618.432105
1090.0,3561,7627.523816
1290.0,2529,7633.918979
1070.0,2817,7641.164221
1090.0,2793,7648.255731
1120.0,3441,7656.868213
1030.0,2801,7663.928923
530.0,2705,7670.679325
1050.0,2521,7677.002763
530.0,1889,7681.838962
620.0,1961,7686.679269
490.0,1713,7691.021345
410.0,1729,7695.355283
1090.0,2529,7701.626198
590.0,2033,7706.843801
1010.0,2905,7714.29054
950.0,2769,7721.281659
220.0,1233,7724.387757
580.0,3353,7732.860683
710.0,3201,7740.948423
1840.0,3569,7750.051726
640.0,1985,7755.157681
420.0,1945,7760.081239
450.0,2009,7765.212438
430.0,1705,7769.679001
1010.0,2849,7776.788804
1440.0,3449,7785.535338
1020.0,2585,7792.017839
890.0,2145,7797.449398
610.0,2265,7803.120556
660.0,2137,7808.429812
1100.0,3305,7816.817777
1440.0,4081,7827.128759
530.0,1905,7831.896213
1980.0,3889,7841.774354
510.0,2409,7847.790885
900.0,2273,7853.50169
1560.0,2953,7860.940514
460.0,1641,7865.121579
380.0,1633,7869.243079
470.0,1977,7874.258218
630.0,2433,7880.361291
690.0,3225,7888.499471
410.0,1937,7893.521995
340.0,1545,7897.432675
580.0,1977,7902.434242
530.0,2065,7907.602434
470.0,1817,7912.183578
560.0,2041,7917.445106
570.0,1793,7921.92938
1410.0,3353,7930.481221
1110.0,2625,7937.067543
910.0,2209,7942.595879
870.0,2465,7948.944895
740.0,2585,7955.375952
1150.0,2681,7962.164727
1130.0,3609,7971.263317
750.0,3049,7978.977708
850.0,2393,7985.058393
490.0,2185,7990.62951
1000.0,2281,7996.398288
1650.0,4065,8006.947426
470.0,1737,8011.429159
740.0,2297,8017.169813
1020.0,3745,8026.756558
900.0,2129,8032.009104
770.0,2497,8038.308827
1430.0,3393,8046.924921
1370.0,2841,8054.032321
750.0,2569,8060.574915
570.0,2217,8066.212321
1010.0,2817,8073.311913
450.0,1761,8077.746171
570.0,2681,8084.564711
1800.0,3921,8094.586405
630.0,2057,8099.842671
620.0,2177,8105.236458
970.0,2337,8111.164186
1090.0,3321,8119.651898
660.0,2761,8126.673151
630.0,2041,8131.830351
1550.0,3457,8140.546215
770.0,2065,8145.774844
1560.0,3617,8155.102031
1000.0,3449,8163.996012
720.0,3249,8172.345429
680.0,1985,8177.367836
430.0,1937,8182.247632
660.0,3017,8190.078455
1280.0,3169,8198.031171
400.0,1881,8202.706772
1410.0,3401,8211.38031
350.0,1593,8215.362779
360.0,1529,8219.202648
350.0,1505,8222.977597
280.0,1465,8226.598843
880.0,3321,8234.95156
940.0,2753,8241.830224
390.0,1425,8245.448386
830.0,2737,8252.31536
1300.0,2545,8258.758588
830.0,2249,8264.483052
1210.0,3513,8273.372258
800.0,2217,8279.091002
960.0,3905,8289.03795
1240.0,2393,8295.106098
1540.0,3705,8304.485986
1730.0,3969,8314.494485
550.0,2417,8320.59108
1000.0,2257,8326.226955
920.0,2121,8331.69444
1260.0,2473,8338.003789
570.0,2193,8343.529209
1340.0,2785,8350.541542
1160.0,2777,8357.627545
510.0,2361,8363.561245
320.0,1513,8367.411211
1540.0,3393,8375.929108
570.0,2841,8383.13974
1790.0,3345,8391.675771
1320.0,4609,8403.490697
330.0,2881,8410.730257
1090.0,2985,8418.300524
1670.0,3601,8427.465695
560.0,1993,8432.540912
890.0,2281,8438.342132
840.0,3001,8445.864414
1360.0,3937,8455.805559
1640.0,2473,8461.998688
1120.0,3033,8469.642576
1090.0,4153,8480.146409
530.0,2249,8485.690468
930.0,2825,8492.764121
850.0,3153,8500.810964
1220.0,3881,8510.643615
1330.0,2897,8518.037318
1420.0,3161,8525.988332
970.0,3569,8534.912667
440.0,1505,8538.702996
470.0,1793,8543.243555
340.0,1513,8547.071873
410.0,1681,8551.360382
1320.0,2905,8558.625742
1250.0,2593,8565.200538
700.0,2497,8571.571957
1050.0,3105,8579.328156
970.0,2873,8586.533634
1600.0,3089,8594.284169
2250.0,2577,8600.883288
1200.0,3601,8610.020608
430.0,1833,8614.618412
1480.0,2929,8622.037366
570.0,2049,8627.258816
430.0,1473,8630.944221
720.0,2633,8637.673367
680.0,2145,8643.131348
580.0,2113,8648.527607
930.0,3457,8657.327977
920.0,2985,8664.880736
670.0,2473,8671.178828
420.0,1561,8675.08689
230.0,1201,8678.093284
250.0,1785,8682.57808
970.0,2769,8689.654682
710.0,2513,8695.895914
2190.0,4841,8708.190481
430.0,2041,8713.297178
610.0,2273,8719.099518
370.0,2337,8724.98018
340.0,1665,8729.181145
490.0,1945,8734.078157
420.0,2161,8739.582514
580.0,2201,8745.117882
620.0,2001,8750.241978
1620.0,4337,8761.220334
350.0,2481,8767.474336
1140.0,3521,8776.437363
380.0,1825,8781.023577
440.0,1569,8785.007989
470.0,1665,8789.154509
840.0,2521,8795.591147
500.0,3057,8803.368068
1190.0,2921,8810.831661
890.0,2505,8817.127531
530.0,2049,8822.242773
500.0,1969,8827.117792
1080.0,2833,8834.214417
590.0,1873,8839.044155
660.0,2377,8845.081215
680.0,2441,8851.135604
530.0,2489,8857.432833
440.0,1913,8862.243571
670.0,2257,8867.965019
650.0,2569,8874.480734
530.0,1601,8878.427552
750.0,2065,8883.631589
420.0,1761,8888.05304
1040.0,2977,8895.655308
920.0,2889,8902.981728
1020.0,3297,8911.286235
640.0,2481,8917.518141
780.0,2753,8924.473908
950.0,3225,8932.522588
530.0,1689,8936.733298
440.0,1649,8940.995256
520.0,2041,8946.221537
910.0,2721,8953.131397
1620.0,3185,8961.125884
1240.0,2809,8968.249734
540.0,1897,8972.990567
730.0,2577,8979.578499
550.0,1817,8984.197394
500.0,2145,8989.637034
470.0,1561,8993.629416
850.0,2457,8999.85508
930.0,3457,9008.58408
630.0,1929,9013.420196
570.0,1713,9017.757813
1580.0,2873,9025.167445
1040.0,2697,9031.978461
820.0,2713,9038.813356
2030.0,4257,9049.637866
1930.0,2793,9056.756281
2040.0,2433,9062.983516
1390.0,3009,9070.630366
500.0,1769,9075.12288
1040.0,3561,9084.222422
1090.0,2577,9090.846742
1170.0,2145,9096.320087
1090.0,2281,9102.098596
870.0,3225,9110.21454
1180.0,2161,9115.687675
860.0,2649,9122.363488
580.0,2025,9127.450713
860.0,3665,9136.667468
420.0,1601,9140.798116
2160.0,3001,9148.311558
670.0,2225,9153.845998
780.0,2489,9160.146067
130.0,1545,9164.054552
1190.0,2993,9171.616465
1070.0,3657,9180.867629
660.0,2001,9185.874257
490.0,1801,9190.404694
1270.0,3457,9199.01881
680.0,3129,9206.904909
900.0,2401,9213.07039
630.0,1993,9217.983547
810.0,2521,9224.418225
640.0,2873,9231.639794
1440.0,3361,9240.145777
230.0,2209,9245.683225
710.0,3417,9254.27698
420.0,1681,9258.485223
550.0,3121,9266.355297
790.0,2537,9272.887179
640.0,3865,9282.772631
410.0,1601,9286.791628
340.0,1881,9291.501296
1010.0,2561,9297.932597
1070.0,2137,9303.271501
1330.0,3121,9311.160974
730.0,2025,9316.191319
760.0,2849,9323.231485
620.0,1777,9327.637467
380.0,1545,9331.55945
740.0,2577,9338.030522
1260.0,3465,9346.888029
1580.0,3073,9354.753627
920.0,3249,9362.992905
780.0,2641,9369.532861
620.0,2473,9375.778777
820.0,2585,9382.320209
760.0,2585,9388.786842
550.0,1665,9393.020577
610.0,1793,9397.530953
550.0,2241,9403.175053
1600.0,2945,9410.603051
1240.0,3009,9418.226919
760.0,2777,9425.295502
320.0,1673,9429.536717
610.0,2089,9434.841408
920.0,3081,9442.605926
1590.0,2777,9449.675898
600.0,1945,9454.553293
660.0,2145,9459.940022
420.0,1609,9463.946611
620.0,2073,9469.057596
1320.0,2977,9476.551471
910.0,2945,9484.08315
570.0,1857,9488.737934
630.0,2337,9494.652034
1460.0,3833,9504.382201
880.0,3217,9512.544886
580.0,1769,9517.023508
410.0,1449,9520.753703
1450.0,4001,9530.903608
930.0,2065,9536.036516
1240.0,3377,9544.540982
1940.0,3817,9554.106982
1100.0,3081,9561.85842
970.0,2481,9568.173733
850.0,2457,9574.399667
550.0,1785,9578.998454
1160.0,4049,9589.259177
810.0,2233,9594.908159
1020.0,2353,9600.811199
660.0,2241,9606.500352
630.0,2201,9612.030462
980.0,2913,9619.332089
660.0,2081,9624.528527
940.0,3105,9632.412384
1500.0,2785,9639.428523
640.0,2089,9644.751621
1140.0,3593,9653.856508
1370.0,2529,9660.237741
1000.0,3465,9668.984918
930.0,2417,9674.936397
1290.0,2665,9681.730593
880.0,2529,9688.14043
500.0,2033,9693.232828
570.0,1625,9697.235506
910.0,2521,9703.643343
1560.0,3025,9711.278998
1640.0,3001,9718.976511
1540.0,3497,9727.83107
1300.0,2761,9734.773181
1400.0,2513,9741.114904
480.0,1841,9745.739048
1720.0,3257,9753.989566
1230.0,2249,9759.620932
930.0,2633,9766.349166
810.0,2393,9772.353344
680.0,2497,9778.683878
610.0,2425,9784.893606
1010.0,4009,9795.049975
1050.0,2505,9801.289438
1030.0,2969,9808.738307
680.0,2169,9814.308211
1620.0,2697,9821.07474
1460.0,2473,9827.323126
410.0,1721,9831.631752
730.0,2881,9839.003487
320.0,1305,9842.322768
810.0,2641,9848.949952
1040.0,3337,9857.404379
670.0,1953,9862.344476
530.0,2097,9867.660079
670.0,2665,9874.49821
420.0,2273,9880.270279
400.0,1657,9884.430003
2470.0,3665,9893.655657
440.0,1593,9897.58943
1440.0,3225,9905.621009
720.0,2425,9911.697304
1230.0,2873,9918.841946
850.0,3881,9928.68827
1500.0,2777,9935.700187
1180.0,3209,9943.911111
620.0,2169,9949.419051
620.0,2073,9954.615144
1400.0,2537,9960.989599
1060.0,2625,9967.890088
1170.0,2857,9975.120008
1240.0,2425,9981.284827
490.0,1681,9985.596387
830.0,3049,9993.450641
600.0,2041,9998.707006
920.0,3633,10007.848496
760.0,2881,10015.179797
560.0,2033,10020.381711
590.0,2177,10025.821926
530.0,1561,10029.766879
900.0,2825,10036.990615
860.0,2529,10043.27879
480.0,1633,10047.470684
790.0,2753,10054.396144
570.0,1889,10059.241627
560.0,2185,10064.724789
1000.0,3137,10072.688285
1050.0,3089,10080.568775
490.0,1769,10085.059125
720.0,2929,10092.406998
600.0,2801,10099.430351
1060.0,3009,10107.052166
1030.0,3081,10114.919483
480.0,2905,10122.640295
630.0,1961,10127.944263
370.0,1577,10132.235485
910.0,2561,10139.12901
1100.0,2465,10145.384519
750.0,2697,10152.224786
1030.0,2673,10159.063654
1670.0,3145,10167.079578
860.0,2745,10174.043054
1370.0,3425,10182.847031
1160.0,2249,10188.568788
770.0,2417,10194.639246
870.0,2521,10200.996407
1050.0,2457,10207.142236
1070.0,3729,10216.620177
510.0,1993,10221.693379
1080.0,3233,10229.839809
770.0,1993,10234.957672
1090.0,3441,10243.687279
1380.0,2721,10250.611557
1130.0,3089,10258.437253
1480.0,3137,10266.580478
1640.0,4209,10277.203613
780.0,2609,10283.763738
890.0,2489,10290.093209
690.0,2809,10297.188443
950.0,3777,10306.74999
1560.0,2961,10314.316038
1010.0,2473,10320.593367
1050.0,3009,10328.313827
1080.0,2897,10335.698577
960.0,2537,10342.132809
1600.0,3345,10350.487727
2300.0,3385,10359.169563
1320.0,3377,10367.766736
950.0,3961,10377.932207
700.0,3049,10385.617992
870.0,2641,10392.253905
610.0,2793,10399.51439
1340.0,3873,10409.307869
440.0,1537,10413.163844
840.0,2849,10420.459232
990.0,3377,10429.107318
1340.0,4321,10440.074913
1050.0,3033,10447.653305
700.0,3073,10455.367367
240.0,1865,10460.012642
470.0,2329,10465.943897
190.0,1361,10469.297384
1120.0,3593,10478.540239
850.0,2577,10485.049953
580.0,2881,10492.447584
830.0,3521,10501.596507
370.0,2617,10508.211769
800.0,2809,10515.243371
750.0,2473,10521.59643
1260.0,3585,10530.687466
1420.0,3377,10539.206185
420.0,1969,10544.090718
600.0,2929,10551.4199
840.0,2841,10558.769359
770.0,3169,10566.77587
2340.0,2769,10573.748874
710.0,2113,10579.132097
680.0,2841,10586.25053
630.0,1833,10590.901806
800.0,2713,10597.749411
470.0,1633,10601.865406
1490.0,2305,10607.644408
990.0,2641,10614.410967
1020.0,2481,10620.703787
2060.0,2889,10628.004817
1220.0,2473,10634.169188
1310.0,3089,10641.932064
670.0,2657,10648.547859
850.0,4633,10660.291248
1470.0,3009,10667.942916
840.0,2929,10675.371326
1400.0,2665,10682.08945
770.0,3457,10690.752539
500.0,2449,10696.962357
1390.0,3601,10706.119399
2800.0,3993,10716.373211
330.0,1481,10720.079077
1190.0,2969,10727.633214
410.0,1665,10731.844813
300.0,1449,10735.503077
770.0,2865,10742.763506
1240.0,4033,10752.831913
1370.0,4113,10763.123305
850.0,2313,10768.99263
660.0,2369,10774.966424
920.0,2497,10781.255377
1120.0,3545,10790.15782
1160.0,3057,10797.977012
1810.0,3425,10806.605153
1160.0,3057,10814.320179
720.0,2273,10820.107961
1450.0,3073,10827.869251
1330.0,2825,10834.975401
990.0,2641,10841.51772
660.0,2713,10848.346811
1090.0,3073,10856.164068
840.0,2609,10862.846896
1350.0,3921,10872.824007
1490.0,3537,10881.870058
1730.0,3537,10890.855523
1100.0,2641,10897.563101
1590.0,5897,10912.671328
1310.0,2545,10919.016235
2550.0,4369,10930.164572
730.0,2241,10935.849286
2060.0,2881,10943.061679
830.0,2897,10950.462455
540.0,2513,10956.788773
70.0,2113,10962.078806
70.0,2113,10967.37877
490.0,2209,10972.793294
450.0,1729,10977.177054
390.0,2169,10982.688223
600.0,2065,10987.888479
2060.0,2737,10994.714819
690.0,2257,11000.430889
470.0,1761,11004.937323
930.0,2921,11012.300915
870.0,2969,11019.821246
380.0,1633,11023.903707
1240.0,4097,11034.271842
940.0,2897,11041.626136
1300.0,3689,11050.933924
400.0,2537,11057.494663
450.0,2385,11063.569182
740.0,2265,11069.286237
810.0,3697,11078.657918
1480.0,2665,11085.471537
670.0,3265,11093.834001
260.0,1777,11098.356876
280.0,3057,11106.032055
570.0,2033,11111.118747
630.0,2225,11116.768349
920.0,2545,11123.201713
1200.0,3305,11131.538752
960.0,2545,11137.902617
470.0,1793,11142.39416
750.0,2545,11148.810413
490.0,1785,11153.376022
1630.0,3225,11161.687206
550.0,2073,11166.843859
570.0,1897,11171.555059
720.0,2649,11178.155923
930.0,3721,11187.657696
740.0,2457,11193.834239
1190.0,2873,11201.08673
1650.0,3793,11210.610276
1300.0,3057,11218.396725
930.0,2745,11225.34887
370.0,2297,11231.329313
320.0,2481,11237.68164
460.0,2281,11243.329767
2100.0,3281,11251.728982
1410.0,2537,11258.149522
1420.0,2689,11265.024272
790.0,3121,11272.907616
1000.0,3009,11280.548914
970.0,2929,11288.035716
1280.0,3385,11296.561974
1340.0,3641,11305.71698
2240.0,4449,11316.898546
1720.0,3785,11326.469643
760.0,2929,11333.797885
1100.0,2401,11339.817886
1730.0,3369,11348.351223
570.0,1841,11353.01349
790.0,3601,11362.154844
1070.0,2849,11369.422332
410.0,1889,11374.191189
1330.0,3217,11382.4552
720.0,3129,11390.348278
870.0,3017,11398.018425
1010.0,3489,11406.822861
430.0,2161,11412.275452
480.0,1953,11417.1426
440.0,1697,11421.46957
1050.0,3009,11429.088745
290.0,1465,11432.71983
820.0,3177,11440.746598
1580.0,3025,11448.350443
710.0,2569,11454.793791
1120.0,3233,11462.967351
2380.0,3841,11472.706309
940.0,2633,11479.412261
1130.0,3201,11487.443112
1020.0,3465,11496.277347
1440.0,2633,11502.894632
810.0,2705,11509.749426
1250.0,3025,11517.423037
630.0,2305,11523.344624
1430.0,3489,11532.257853
990.0,2353,11538.186495
1840.0,3337,11546.561547
730.0,2985,11554.075332
730.0,2729,11561.064219
700.0,2049,11566.292003
770.0,2073,11571.624059
740.0,3513,11580.618717
780.0,2425,11586.726793
1270.0,3121,11594.62845
610.0,2481,11601.072765
1000.0,2569,11607.834936
840.0,2553,11614.560569
2280.0,2729,11621.52328
1080.0,2289,11627.334189
850.0,2817,11634.475288
500.0,1969,11639.420445
890.0,2681,11646.133508
880.0,3025,11653.76381
1560.0,3313,11662.218059
1160.0,3617,11671.253135
970.0,2833,11678.418861
1290.0,3553,11687.587931
970.0,3073,11695.350005
1040.0,3945,11705.409425
930.0,2449,11711.635175
800.0,3073,11719.4348
580.0,2361,11725.275837
820.0,2929,11732.71681
840.0,2385,11738.705596
670.0,2625,11745.263085
620.0,2793,11752.435151
310.0,1825,11756.947075
1210.0,4241,11767.772304
610.0,2465,11774.069291
1010.0,3265,11782.235577
740.0,2937,11789.746107
1130.0,2545,11796.295225
580.0,2281,11802.083969
1230.0,3361,11810.852531
930.0,2961,11818.310128
1050.0,2953,11825.77796
1230.0,3209,11833.969227
600.0,2393,11839.923226
230.0,1977,11844.867611
970.0,2529,11851.198406
1110.0,3537,11860.243984
430.0,2377,11866.236213
650.0,2161,11871.728818
660.0,2801,11878.770163
1050.0,4081,11889.107795
670.0,1937,11893.869183
530.0,2513,11900.223073
1030.0,2521,11906.541677
950.0,3073,11914.327657
1590.0,3601,11923.351257
860.0,2601,11929.865218
1170.0,3617,11938.944697
560.0,2465,11945.153918
990.0,2585,11951.707981
1120.0,2721,11958.561545
1110.0,3361,11967.07366
570.0,2369,11973.130171
620.0,2305,11978.914056
240.0,1177,11981.896892
780.0,2665,11988.635478
510.0,2633,11995.352403
470.0,1761,11999.675811
530.0,2209,12005.192359
530.0,1953,12010.159542
420.0,1985,12015.122738
380.0,1593,12019.136604
440.0,1617,12023.221934
1070.0,2985,12030.750424
640.0,2417,12036.86992
480.0,1689,12041.145594
700.0,2225,12046.707991
590.0,1825,12051.342954
2160.0,3297,12059.771531
710.0,1985,12064.819845
730.0,2353,12070.716207
590.0,2833,12077.830094
840.0,2545,12084.330091
510.0,2121,12089.692185
1470.0,2625,12096.375081
840.0,2505,12102.717856
500.0,2201,12108.347914
710.0,2945,12115.842944
720.0,2169,12121.251009
940.0,2873,12128.512885
360.0,2481,12134.767148
460.0,1889,12139.585705
1460.0,2921,12146.976555
800.0,2425,12153.132953
700.0,1905,12157.868519
460.0,2113,12163.162116
900.0,3761,12172.631134
1560.0,2705,12179.460492
1610.0,3433,12188.165123
840.0,2897,12195.547756
1030.0,2017,12200.665075
870.0,1833,12205.112945
750.0,3065,12212.94176
1310.0,3137,12220.92135
1480.0,2433,12227.065486
520.0,1833,12231.736637
800.0,2889,12239.012011
1080.0,2665,12245.735594
410.0,1905,12250.491286
2290.0,2577,12257.06708
860.0,3097,12264.787658
1440.0,3865,12274.741453
1210.0,3657,12284.057097
1780.0,3825,12293.57344
1320.0,2729,12300.418737
510.0,2337,12306.28441
790.0,2673,12313.171535
1400.0,3377,12321.762969
1310.0,3929,12331.788147
820.0,1977,12336.782284
820.0,1921,12341.653595
2250.0,2137,12347.093348
1040.0,2241,12352.850147
1850.0,4033,12363.14379
2620.0,3009,12370.671865
410.0,1521,12374.491287
2620.0,3209,12382.590953
1330.0,2673,12389.442067
1720.0,3361,12398.031287
970.0,2785,12404.993041
1070.0,2937,12412.359499
570.0,1737,12416.870634
550.0,2553,12423.293492
690.0,2337,12429.137212
290.0,1297,12432.363434
320.0,1425,12436.002984
1090.0,2833,12443.207565
540.0,1905,12448.059342
730.0,2473,12454.347547
1180.0,3121,12462.344728
500.0,2665,12469.197854
240.0,1193,12472.193027
190.0,1065,12474.839138
370.0,1465,12478.534116
1660.0,3193,12486.607905
450.0,1793,12491.191102
180.0,1137,12493.993844
690.0,2169,12499.512299
690.0,2297,12505.232434
580.0,2417,12511.352422
700.0,1969,12516.386456
1030.0,2145,12521.870377
970.0,3265,12530.16854
420.0,1817,12534.728728
290.0,1849,12539.341497
330.0,2657,12546.070695
220.0,1313,12549.336325
260.0,1417,12552.946853
440.0,1785,12557.382967
610.0,2625,12564.044644
1270.0,3513,12572.94748
870.0,3057,12580.589276
260.0,1257,12583.691283
320.0,1697,12587.966113
620.0,2393,12594.039468
960.0,2337,12600.010579
1050.0,2273,12605.704535
400.0,1601,12609.718731
400.0,1473,12613.384878
620.0,1969,12618.394161
1990.0,3849,12628.19795
1000.0,2241,12633.817389
600.0,2193,12639.370011
1100.0,2857,12646.503712
550.0,2025,12651.602565
540.0,1921,12656.505043
1060.0,3009,12664.122204
1600.0,2665,12670.912977
610.0,2361,12676.884369
1790.0,4705,12688.650119
1450.0,3073,12696.050059
760.0,2321,12701.30431
740.0,2689,12707.774262
520.0,3225,12716.093472
900.0,1953,12721.026009
1870.0,2169,12726.528966
550.0,1873,12731.223655
2450.0,3473,12740.038582
710.0,1817,12744.632462
750.0,3497,12753.49404
1040.0,3985,12763.571388
890.0,3761,12773.223961
660.0,2121,12778.514272
1360.0,2665,12785.207768
490.0,2929,12792.655532
780.0,4289,12803.608213
820.0,2529,12810.007445
1120.0,1705,12814.297577
710.0,2809,12821.461915
2250.0,2977,12828.96471
2300.0,4065,12839.326482
1060.0,2513,12845.636342
1580.0,3481,12854.5474
720.0,2657,12861.111582
910.0,3065,12868.871117
790.0,2489,12875.201299
1370.0,2841,12882.403773
1340.0,3489,12891.212806
290.0,2593,12897.78618
1260.0,2721,12904.717517
990.0,2225,12910.282987
400.0,2057,12915.511618
500.0,2673,12922.157749
2260.0,2929,12929.607208
1210.0,3593,12938.604289
590.0,1769,12943.067707
900.0,2721,12950.030689
960.0,2481,12956.398553
480.0,2225,12962.101024
790.0,2305,12967.951525
460.0,1857,12972.576063
720.0,2297,12978.311833
390.0,1713,12982.697085
540.0,1961,12987.603687
520.0,1873,12992.329242
460.0,1897,12997.180909
690.0,2321,13002.994225
1140.0,3513,13011.892132
1130.0,2201,13017.509237
1110.0,2305,13023.383113
2310.0,3321,13031.845119
940.0,3009,13039.470918
1350.0,3241,13047.681802
830.0,2393,13053.808867
340.0,1449,13057.507331
190.0,1073,13060.138593
730.0,2161,13065.613817
600.0,2233,13071.241692
1380.0,3417,13079.931265
1050.0,3049,13087.573968
1230.0,3137,13095.421579
340.0,1841,13100.127002
810.0,3545,13108.976716
450.0,2073,13114.109512
750.0,1953,13119.101777
580.0,1833,13123.720469
330.0,1345,13127.127749
550.0,1825,13131.70463
2330.0,3929,13141.670962
830.0,2529,13148.049829
390.0,1473,13151.711096
590.0,1697,13156.012548
1270.0,2913,13163.378732
2660.0,3785,13172.996947
880.0,2337,13178.811792
1910.0,4321,13189.802917
1040.0,3729,13199.179135
2010.0,3241,13207.375162
610.0,2113,13212.70833
1040.0,2505,13218.969733
1150.0,2049,13224.089792
1110.0,2913,13231.510273
1880.0,2585,13237.986782
520.0,1729,13242.296508
1570.0,3329,13250.719246
1480.0,2385,13256.701847
1110.0,3105,13264.578256
1480.0,3169,13272.595481
1250.0,2001,13277.609521
530.0,1753,13281.981337
1530.0,3777,13291.554049
950.0,2937,13298.919911
1710.0,3673,13308.219328
2130.0,3465,13316.984081
1620.0,3249,13325.074272
770.0,2033,13330.31444
1200.0,2041,13335.451995
1220.0,3441,13344.143155
1430.0,2353,13350.119308
1490.0,2865,13357.34564
1410.0,3601,13366.402139
1690.0,3017,13373.989636
1320.0,2273,13379.712272
1750.0,3305,13388.117057
1560.0,3001,13395.691053
1430.0,2321,13401.567837
1510.0,4641,13413.413261
730.0,2233,13419.054761
1080.0,3177,13427.162072
240.0,1185,13430.170381
690.0,3033,13437.712659
1040.0,2417,13443.869364
480.0,1921,13448.602366
1060.0,2369,13454.671559
780.0,2041,13459.767588
550.0,1825,13464.351947
2270.0,3361,13472.836516
990.0,3081,13480.653278
690.0,2785,13487.668881
430.0,2297,13493.412968
320.0,1729,13497.73756
940.0,2177,13503.271207
270.0,1529,13507.143485
810.0,2673,13513.895366
550.0,1633,13518.035078
470.0,1545,13521.931231
700.0,2393,13527.949507
1550.0,3057,13535.865133
1160.0,3169,13543.868068
230.0,1129,13546.751087
380.0,1785,13551.180261
1330.0,3017,13558.96157
1110.0,3505,13567.81746
1390.0,2409,13573.885286
1140.0,3433,13582.553246
1410.0,2961,13590.168074
1530.0,2873,13597.426507
1060.0,2617,13603.983283
1910.0,2769,13611.010489
1600.0,3457,13619.959389
1540.0,3457,13628.762327
670.0,2273,13634.508503
300.0,1441,13638.163468
720.0,2121,13643.472702
420.0,1753,13647.810988
540.0,1857,13652.561576
780.0,2353,13658.653836
570.0,2265,13664.349806
1010.0,3081,13672.150824
500.0,2153,13677.597589
1170.0,2585,13684.136702
1020.0,2681,13690.917469
890.0,3233,13699.092034
640.0,1897,13703.872309
490.0,1873,13708.701731
1190.0,2793,13715.833678
510.0,2161,13721.295519
890.0,3193,13729.28639
710.0,2425,13735.355903
1340.0,2753,13742.364357
2080.0,4001,13752.426399
1720.0,2913,13759.794348
1620.0,3113,13767.681092
950.0,2089,13772.933392
1160.0,3617,13782.183846
1270.0,3841,13791.90163
1250.0,3809,13801.579059
1130.0,2745,13808.547778
1360.0,2553,13814.964529
1520.0,3385,13823.635436
620.0,2569,13830.023104
460.0,1809,13834.62145
690.0,2737,13841.471812
630.0,2561,13848.003965
660.0,2337,13853.943929
1760.0,3665,13863.205152
1950.0,3593,13872.237943
830.0,3257,13880.443031
950.0,3169,13888.386385
750.0,2753,13895.278261
1470.0,3473,13904.005795
1310.0,3777,13913.443492
1490.0,3337,13921.746667
1380.0,2753,13928.691834
1380.0,2153,13934.112932
990.0,2865,13941.341112
820.0,3545,13950.226627
1970.0,3753,13959.84249
890.0,2185,13965.288423
590.0,1697,13969.562021
410.0,1865,13974.175293
880.0,2329,13980.091527
1530.0,3305,13988.456758
520.0,2729,13995.321462
860.0,2745,14002.233214
490.0,2545,14008.711115
930.0,2529,14015.130242
640.0,3417,14023.7975
590.0,2297,14029.662694
980.0,2801,14036.77075
750.0,3185,14044.787519
320.0,1777,14049.261347
410.0,2121,14054.597307
990.0,2457,14060.856254
1260.0,3121,14068.753702
1100.0,3297,14077.253968
650.0,2673,14084.031772
950.0,2065,14089.246921
1420.0,3889,14099.126243
1720.0,3953,14109.193858
880.0,2865,14116.372573
1790.0,2921,14123.685497
1280.0,3185,14131.721946
1030.0,2945,14139.219592
1070.0,3297,14147.482724
760.0,2489,14153.899456
1020.0,2897,14161.153469
650.0,1809,14165.718667
1030.0,2897,14172.939951
1240.0,3657,14182.135414
1090.0,3473,14190.936098
1140.0,2705,14197.859015
880.0,3089,14205.709425
2270.0,3465,14214.479395
900.0,2937,14221.828436
1060.0,2801,14228.880755
670.0,2753,14235.985743
750.0,2289,14241.674729
1200.0,3561,14250.73719
1070.0,3857,14260.639306
600.0,3353,14269.131206
400.0,2073,14274.339962
630.0,2673,14281.110278
510.0,1889,14285.783266
610.0,2393,14291.783835
1030.0,2361,14297.773046
920.0,2945,14305.267018
140.0,1241,14308.365829
820.0,2537,14314.723362
1000.0,2713,14321.58247
