#{"t_start": 1745003421.7714872, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t
1010.0,2993,14488.302467
1310.0,3385,14496.909218
1050.0,2713,14503.842636
510.0,1897,14508.623624
550.0,1929,14513.470338
610.0,2041,14518.734106
980.0,3609,14527.871166
590.0,2169,14533.291307
760.0,2529,14539.710078
1260.0,4441,14550.89298
1460.0,2753,14557.767663
490.0,1649,14562.016174
1810.0,3689,14571.486458
650.0,2721,14578.377639
460.0,2017,14583.530592
1230.0,2937,14590.940582
1390.0,5121,14603.905355
700.0,2009,14608.937499
1300.0,2945,14616.466427
1040.0,3337,14624.905607
1040.0,2881,14632.203544
520.0,1873,14636.880404
540.0,2577,14643.438022
70.0,2113,14648.676768
340.0,3521,14657.519801
770.0,3569,14666.477846
970.0,2401,14672.533694
540.0,1929,14677.383631
730.0,3057,14685.192805
940.0,2913,14692.516654
830.0,2481,14698.762188
950.0,2697,14705.481797
1210.0,3649,14714.696468
930.0,3137,14722.584379
540.0,1929,14727.468251
980.0,2681,14734.258751
590.0,2913,14741.575798
1020.0,2809,14748.659122
1410.0,2849,14755.864201
1460.0,2937,14763.37426
1110.0,4089,14773.718764
1200.0,3001,14781.44279
2300.0,4369,14792.517678
800.0,2385,14798.535548
660.0,1985,14803.674495
990.0,3033,14811.328437
540.0,1921,14816.147086
1020.0,2721,14822.98864
1230.0,3017,14830.672812
1610.0,3233,14838.925919
1170.0,4353,14849.95432
1390.0,2985,14857.528049
2180.0,2625,14864.134555
1600.0,3257,14872.413566
990.0,3121,14880.217072
850.0,2393,14886.30016
1150.0,2617,14892.968944
950.0,2993,14900.500114
930.0,2977,14908.02969
450.0,1953,14912.970284
1160.0,2977,14920.50613
1390.0,3985,14930.714425
1290.0,2681,14937.503852
2540.0,3041,14945.159757
1540.0,2433,14951.325082
2290.0,2737,14958.299948
1050.0,3177,14966.403156
1380.0,2441,14972.639787
4960.0,4081,14982.917566
2030.0,2113,14988.187167
1570.0,3361,14996.768431
2160.0,4057,15006.916947
680.0,2041,15012.002797
790.0,2321,15017.792143
890.0,2513,15024.095301
1000.0,2497,15030.476588
480.0,1577,15034.363695
930.0,2321,15040.235204
650.0,1841,15044.836071
1050.0,2529,15051.234262
750.0,2393,15057.327199
770.0,2041,15062.535647
1120.0,2929,15069.960492
1310.0,3185,15078.141873
920.0,2401,15084.244989
950.0,2913,15091.529724
710.0,2465,15097.721548
1140.0,2969,15105.289591
1790.0,3137,15113.1194
1100.0,3297,15121.490263
1580.0,3481,15130.283254
990.0,3073,15137.976471
570.0,1737,15142.278239
520.0,1633,15146.332712
480.0,1777,15150.857363
820.0,2673,15157.616934
2320.0,3329,15165.982387
990.0,2593,15172.551977
600.0,1729,15176.844226
900.0,3097,15184.760139
690.0,2529,15191.186597
680.0,2273,15197.010751
530.0,2081,15202.414881
760.0,2801,15209.662522
770.0,2953,15217.133398
700.0,2521,15223.490943
1020.0,2209,15229.068649
1180.0,3369,15237.586191
900.0,2673,15244.29797
1540.0,2561,15250.722408
1760.0,3617,15259.838399
1790.0,3969,15269.843245
1320.0,3553,15279.085188
970.0,2777,15286.261794
1190.0,3129,15294.096217
1330.0,3161,15302.122566
1970.0,3345,15310.61814
1000.0,2321,15316.509981
760.0,2177,15322.148087
900.0,2329,15328.043736
1000.0,2569,15334.492981
720.0,3201,15342.643076
1280.0,2673,15349.385276
1070.0,2985,15357.012702
100.0,2065,15362.235935
970.0,3113,15370.060569
880.0,2497,15376.335769
1770.0,4625,15388.185518
1560.0,3649,15397.434113
1600.0,2657,15404.169569
940.0,2537,15410.59838
1090.0,2793,15417.728255
1750.0,3721,15427.356743
1140.0,3385,15435.884456
2070.0,3265,15444.138897
1050.0,2809,15451.205055
1390.0,3441,15460.025005
870.0,2497,15466.272629
670.0,2561,15472.650679
840.0,2633,15479.293509
1370.0,3001,15486.907052
1200.0,2521,15493.271035
1370.0,2889,15500.668628
1170.0,2849,15507.811406
1060.0,3137,15515.706667
650.0,2489,15521.879975
760.0,2745,15528.795075
1130.0,2897,15536.140233
2760.0,4065,15546.554277
1130.0,3049,15554.252392
1030.0,2401,15560.294505
1020.0,2753,15567.232007
1220.0,3193,15575.371737
950.0,2593,15582.013663
2060.0,4049,15592.29045
770.0,2225,15597.94149
980.0,2145,15603.327563
1250.0,4033,15613.606007
1370.0,4369,15624.662033
1240.0,2657,15631.308932
1180.0,2489,15637.750652
1410.0,3081,15645.552676
1070.0,3433,15654.295366
870.0,2545,15660.692477
940.0,3553,15669.745649
1320.0,2905,15677.152424
1420.0,3321,15685.667148
700.0,2537,15692.136168
720.0,2209,15697.734815
870.0,2465,15704.083867
730.0,2945,15711.530689
1020.0,2849,15718.829754
2290.0,3713,15728.223394
1640.0,4873,15740.724281
1640.0,3409,15749.259249
2070.0,4025,15759.499099
720.0,2705,15766.384791
1490.0,4801,15778.521917
1160.0,3513,15787.432815
1520.0,4017,15797.657673
820.0,3353,15806.057886
710.0,1961,15810.904656
370.0,1513,15814.689361
600.0,2257,15820.361748
600.0,2225,15825.983902
940.0,3025,15833.619245
1370.0,3505,15842.439524
1730.0,3369,15850.940768
360.0,1889,15855.684119
870.0,2673,15862.59272
400.0,1577,15866.517033
440.0,2001,15871.620454
1100.0,2609,15878.145136
230.0,1305,15881.327675
1400.0,3513,15890.241608
1870.0,3665,15899.629252
650.0,2497,15905.818093
540.0,2977,15913.39879
1250.0,4265,15924.071986
1180.0,2553,15930.484637
2050.0,3481,15939.287318
880.0,2697,15946.013835
1560.0,3953,15956.181261
1030.0,2809,15963.33621
430.0,2225,15969.01918
950.0,2809,15976.088679
1470.0,3449,15984.777473
700.0,2161,15990.25657
1140.0,2681,15996.941782
1830.0,3217,16005.068056
540.0,2241,16010.656558
1770.0,4177,16021.265723
580.0,2641,16027.869083
1160.0,2585,16034.448454
1120.0,2633,16041.0963
1070.0,2625,16047.724193
1570.0,4457,16058.859844
910.0,2313,16064.668611
2560.0,3545,16073.704892
840.0,2905,16081.079855
2170.0,2481,16087.269446
630.0,2457,16093.476586
810.0,2753,16100.475751
1100.0,2977,16107.958137
2190.0,3809,16117.750442
920.0,2897,16125.030181
1900.0,3217,16133.258353
1650.0,4153,16143.820343
1060.0,3481,16152.613197
880.0,3233,16160.758386
910.0,2737,16167.672408
1160.0,3561,16176.721464
490.0,2121,16182.167483
1780.0,3433,16190.92025
440.0,1641,16195.005842
810.0,3105,16202.84927
910.0,3089,16210.671457
930.0,3233,16218.848435
780.0,2713,16225.72273
540.0,2073,16230.873782
710.0,2625,16237.548634
760.0,2161,16242.983792
1090.0,3329,16251.39503
880.0,2569,16257.899758
530.0,2081,16263.112514
220.0,1681,16267.368514
540.0,2657,16274.017792
1420.0,2577,16280.586214
820.0,2801,16287.713164
1050.0,3289,16296.08967
910.0,2321,16301.883953
680.0,3633,16311.041874
800.0,2265,16316.826522
460.0,1777,16321.299505
430.0,1761,16325.664949
690.0,1841,16330.475884
430.0,1993,16335.527035
590.0,1825,16340.113651
2070.0,2937,16347.562296
2150.0,3785,16357.261903
300.0,1849,16361.891388
990.0,2193,16367.401738
1190.0,3521,16376.29689
810.0,2721,16383.17301
890.0,2577,16389.670619
760.0,2425,16395.790129
2690.0,3249,16404.085495
1260.0,3697,16413.452087
1000.0,2505,16419.843118
2310.0,3089,16427.659187
700.0,2297,16433.442762
1010.0,3113,16441.367162
410.0,1537,16445.236696
1140.0,3193,16453.289901
1140.0,3449,16462.036844
1110.0,2873,16469.296401
890.0,2921,16476.711557
1310.0,2961,16484.325095
490.0,2681,16491.011284
650.0,2633,16497.722096
490.0,2145,16503.17312
1130.0,4073,16513.41787
1010.0,3689,16522.784294
1090.0,2953,16530.366323
900.0,2521,16536.818886
760.0,3377,16545.375729
860.0,2105,16550.726097
2080.0,2953,16558.226025
810.0,3449,16566.957767
970.0,2841,16574.092487
1620.0,3529,16583.112875
840.0,2233,16588.710036
470.0,2897,16596.073313
1180.0,2977,16603.49206
730.0,2825,16610.653222
980.0,2417,16616.727808
1520.0,3441,16625.452582
1070.0,3241,16633.833588
890.0,2321,16639.758717
940.0,2521,16646.229402
490.0,2105,16651.501195
600.0,2729,16658.475756
1590.0,3305,16666.864911
960.0,2041,16672.010895
1920.0,4257,16682.876663
1450.0,2873,16690.020148
880.0,2169,16695.488102
970.0,2425,16701.641592
940.0,2697,16708.51099
910.0,3305,16716.793505
1000.0,2457,16723.034269
1260.0,2937,16730.500546
1090.0,2857,16737.786522
1710.0,3265,16746.013963
1410.0,3969,16756.070407
1640.0,3433,16764.760956
1450.0,2769,16771.890127
1640.0,2561,16778.260696
390.0,1937,16783.173701
1110.0,2961,16790.613611
1420.0,3937,16800.696931
1440.0,4249,16811.339576
450.0,1873,16815.977473
990.0,3313,16824.464885
1530.0,3297,16832.817295
810.0,2633,16839.378304
1120.0,3017,16846.992085
1550.0,3665,16856.109907
1330.0,3377,16864.719657
2570.0,3569,16873.871163
1060.0,2985,16881.43265
960.0,3633,16890.581922
670.0,3225,16898.735241
650.0,2713,16905.458088
460.0,2601,16912.126566
340.0,2105,16917.475414
760.0,2825,16924.605996
1310.0,3809,16934.18776
630.0,2641,16940.834156
1130.0,2865,16948.012846
950.0,3097,16955.794508
720.0,2441,16961.986095
400.0,1681,16966.119564
2560.0,3193,16974.260377
1600.0,2913,16981.526649
1030.0,2729,16988.54466
1070.0,2305,16994.348887
990.0,2449,17000.594784
600.0,1961,17005.511213
1580.0,3025,17013.10061
1000.0,2657,17019.775908
510.0,1657,17023.899475
1270.0,2185,17029.420622
560.0,1897,17034.192011
1030.0,2169,17039.671124
1170.0,1857,17044.375235
850.0,2857,17051.594768
980.0,3177,17059.644467
390.0,1585,17063.603881
310.0,1225,17066.617318
920.0,2873,17073.847065
820.0,2217,17079.490789
640.0,2177,17085.000203
570.0,2289,17090.790179
570.0,1649,17094.837024
1020.0,3433,17103.524172
1080.0,2825,17110.577455
850.0,2473,17116.856865
1030.0,2521,17123.246667
990.0,2945,17130.665433
740.0,3257,17138.896691
680.0,2737,17145.862181
590.0,1961,17150.805302
450.0,2473,17157.189739
900.0,2993,17164.713436
1510.0,3273,17172.917594
710.0,2865,17180.180317
1420.0,3121,17188.027578
770.0,2033,17193.103766
780.0,2305,17198.911497
860.0,2345,17204.83193
590.0,2185,17210.348426
920.0,2305,17216.043846
520.0,2313,17221.868167
500.0,1945,17226.774008
590.0,1825,17231.394896
780.0,3273,17239.814894
770.0,2697,17246.659551
1360.0,3001,17254.343937
470.0,2073,17259.553123
800.0,3257,17267.740781
590.0,1961,17272.603388
1440.0,3809,17282.32957
850.0,2233,17287.898853
820.0,1881,17292.663656
1010.0,2361,17298.545333
830.0,3289,17306.884969
1070.0,2825,17314.115019
870.0,2753,17321.088733
1540.0,3601,17330.138526
1240.0,2737,17336.894845
940.0,2401,17342.97182
960.0,2329,17348.76487
910.0,2993,17356.262316
860.0,2353,17362.203151
1010.0,2569,17368.726766
1020.0,2681,17375.449276
1620.0,2537,17381.793414
1330.0,2129,17387.159914
730.0,1993,17392.207808
1040.0,3145,17400.044575
1050.0,4089,17410.384452
1020.0,2345,17416.382977
1020.0,2169,17421.909465
1170.0,3377,17430.359114
960.0,1921,17435.178525
960.0,1921,17440.010396
1440.0,2305,17445.895403
1070.0,3633,17455.081913
990.0,2817,17462.138129
930.0,3033,17469.896964
1480.0,2273,17475.672026
1050.0,2377,17481.629566
1360.0,2649,17488.330513
1650.0,2785,17495.334951
1280.0,2793,17502.418161
820.0,2017,17507.50177
1350.0,2913,17515.027294
1890.0,3337,17523.375507
2240.0,4097,17533.692384
1870.0,4153,17544.247296
1320.0,2689,17551.045485
810.0,2345,17557.019411
860.0,2065,17562.308686
480.0,1585,17566.310692
350.0,1529,17570.196755
470.0,2681,17576.834411
290.0,2617,17583.446729
210.0,2937,17590.858022
370.0,3097,17598.76266
230.0,2177,17604.30538
210.0,2937,17611.769207
370.0,2041,17617.110749
320.0,2889,17624.357999
870.0,2585,17630.852914
510.0,1569,17634.779951
470.0,1793,17639.364922
460.0,2225,17645.023823
410.0,2249,17650.646499
320.0,1553,17654.56575
610.0,2489,17660.862798
1010.0,2513,17667.246076
440.0,2857,17674.462574
1890.0,3153,17682.49531
490.0,2081,17687.768095
470.0,2777,17694.723862
490.0,1697,17699.052665
530.0,1825,17703.673691
380.0,1825,17708.23916
330.0,1689,17712.498387
1030.0,3137,17720.384604
540.0,1953,17725.315048
580.0,3265,17733.610386
980.0,2649,17740.388752
540.0,2097,17745.705476
660.0,1873,17750.446116
950.0,2705,17757.414568
610.0,1913,17762.262575
510.0,1897,17767.077327
440.0,1505,17770.8599
550.0,2001,17775.851539
570.0,1945,17780.821717
430.0,1449,17784.516347
900.0,3049,17792.338638
870.0,1921,17797.132471
580.0,1809,17801.736131
1130.0,2609,17808.279489
920.0,2761,17815.372818
520.0,2065,17820.629638
1250.0,2897,17827.99698
550.0,1905,17832.823861
970.0,2625,17839.370716
1960.0,2833,17846.550895
1580.0,3793,17856.14202
630.0,2273,17861.923459
580.0,2369,17867.873545
470.0,1785,17872.334198
1080.0,2961,17879.81082
560.0,1761,17884.223716
1260.0,3945,17894.139552
1040.0,2601,17900.711783
730.0,2465,17906.992313
810.0,2873,17914.349433
640.0,1785,17918.878454
470.0,1841,17923.595591
1270.0,3233,17931.858382
840.0,2761,17938.791844
670.0,2017,17943.876265
590.0,3281,17952.136212
880.0,3617,17961.346609
1090.0,3041,17969.113096
1000.0,2753,17976.083163
300.0,2105,17981.390741
300.0,2193,17986.877977
360.0,2609,17993.615916
1110.0,2081,17998.811159
1080.0,2377,18004.799575
790.0,2721,18011.776523
370.0,1729,18016.146322
620.0,2129,18021.576509
1220.0,3321,18030.058293
490.0,1745,18034.576969
580.0,2737,18041.473514
1540.0,3609,18050.600002
540.0,1745,18055.020647
1350.0,2561,18061.443687
390.0,1569,18065.338708
770.0,2065,18070.527921
380.0,2281,18076.288337
560.0,1937,18081.135736
850.0,2993,18088.661788
790.0,2553,18095.125776
2550.0,3889,18105.046363
950.0,2785,18112.087052
660.0,2417,18118.196005
810.0,2833,18125.265871
590.0,2889,18132.550498
1460.0,2561,18139.228278
2060.0,2377,18145.141628
1090.0,3777,18154.799357
270.0,1313,18158.075674
250.0,1441,18161.709882
1150.0,4025,18172.091609
830.0,1993,18177.10423
850.0,2561,18183.51305
590.0,1913,18188.338516
650.0,2113,18193.598579
910.0,2673,18200.369898
1320.0,2801,18207.414022
550.0,1777,18211.917259
1540.0,3185,18219.957584
640.0,2217,18225.486502
440.0,1601,18229.587663
940.0,2345,18235.478557
680.0,2361,18241.415325
2430.0,3713,18250.740113
570.0,1817,18255.270825
