#{"t_start": 1745003421.6582704, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t
880.0,2753,7301.259969
1470.0,3529,7310.092529
730.0,2705,7317.071365
1240.0,2873,7324.302271
220.0,1305,7327.529404
1000.0,2769,7334.501165
1240.0,3313,7342.814249
640.0,2209,7348.412661
520.0,2433,7354.568232
540.0,2033,7359.621086
590.0,1809,7364.09742
1410.0,2417,7370.239922
770.0,2785,7377.200753
960.0,2801,7384.409982
1750.0,3505,7393.329291
830.0,2385,7399.33279
1120.0,2681,7406.114974
1330.0,3561,7415.14611
2280.0,2321,7421.066277
990.0,2145,7426.464168
960.0,2937,7433.839293
490.0,2361,7439.699126
870.0,2881,7446.785511
730.0,2265,7452.360034
520.0,2153,7457.78923
680.0,2545,7464.114056
600.0,2177,7469.640942
1130.0,2585,7476.138972
1130.0,2801,7483.258839
1350.0,3857,7493.087965
520.0,2409,7499.05117
620.0,2481,7505.220409
730.0,2873,7512.411733
1600.0,3161,7520.489534
2520.0,3321,7528.828774
450.0,1985,7533.730959
800.0,2769,7540.756332
420.0,1889,7545.551225
540.0,2097,7550.842974
740.0,2305,7556.669268
960.0,3473,7565.382117
920.0,2897,7572.64811
1170.0,2553,7579.131069
540.0,2161,7584.579467
1110.0,2657,7591.424978
520.0,2073,7596.654525
300.0,1297,7599.893291
620.0,1929,7604.756441
510.0,1841,7609.454849
310.0,2081,7614.79316
1170.0,2937,7622.204192
1050.0,2953,7629.698778
970.0,3001,7637.422632
1170.0,2985,7644.997676
1720.0,3417,7653.682602
830.0,2657,7660.346867
750.0,2529,7666.677188
560.0,1729,7670.890488
1750.0,4161,7681.445471
650.0,2529,7687.79016
510.0,1993,7692.862825
550.0,1969,7697.759713
490.0,2145,7703.203054
570.0,1913,7708.083062
310.0,1481,7711.802125
1330.0,5449,7725.745123
390.0,1617,7729.788228
210.0,1113,7732.58207
990.0,3609,7741.767043
850.0,2225,7747.380684
590.0,2361,7753.356854
1140.0,3289,7761.771326
600.0,3201,7770.12178
540.0,2401,7776.102784
390.0,1617,7780.200139
1120.0,3441,7788.822743
950.0,3161,7796.888348
1110.0,2529,7803.275565
420.0,1593,7807.197303
1080.0,3177,7815.210238
1120.0,3993,7825.300543
630.0,2593,7831.767921
370.0,1769,7836.205895
570.0,2433,7842.381235
1990.0,2337,7848.247363
1140.0,3361,7856.798001
1180.0,3681,7866.148439
1230.0,3249,7874.469595
480.0,2033,7879.589254
300.0,1321,7882.917176
580.0,2961,7890.363709
470.0,1977,7895.427368
690.0,2785,7902.447132
1310.0,2529,7908.802567
830.0,2777,7915.975156
1200.0,3609,7925.172581
1070.0,2961,7932.69499
1180.0,2665,7939.449618
930.0,2889,7946.815372
930.0,2553,7953.282456
2070.0,2673,7959.987799
930.0,2785,7966.967126
2150.0,2465,7973.152682
590.0,2377,7979.146299
1010.0,2489,7985.467851
780.0,2321,7991.333237
370.0,1857,7995.994806
810.0,2329,8002.055823
1260.0,3505,8011.02642
1140.0,2537,8017.369359
1280.0,3841,8027.178374
1490.0,2161,8032.550781
2420.0,2609,8039.100205
1650.0,3457,8047.884466
550.0,1873,8052.642531
350.0,2273,8058.360001
560.0,1929,8063.187094
680.0,2681,8069.984574
1740.0,3193,8078.066914
1450.0,3353,8086.74378
760.0,2577,8093.224153
500.0,1777,8097.758962
780.0,2033,8102.868184
960.0,3385,8111.329125
2200.0,2681,8118.214191
490.0,1801,8122.72162
1360.0,3137,8130.709012
660.0,2305,8136.567562
850.0,1969,8141.463526
790.0,2849,8148.75368
1020.0,2881,8156.148461
790.0,3017,8163.900688
900.0,2921,8171.399987
970.0,3273,8179.714282
1380.0,2905,8187.087114
1140.0,3385,8195.738741
500.0,1601,8199.758048
1250.0,2857,8206.943482
890.0,3049,8214.682102
520.0,1689,8218.823878
460.0,1673,8223.047174
480.0,2113,8228.3581
920.0,3097,8236.139137
900.0,2817,8243.153637
910.0,3193,8251.262866
1040.0,3105,8259.182044
450.0,1889,8263.956745
910.0,2529,8270.278911
990.0,3369,8278.98416
650.0,1993,8283.993769
1270.0,3329,8292.459139
250.0,1641,8296.659591
2190.0,3569,8305.686853
1440.0,2441,8311.80084
600.0,1921,8316.569235
1170.0,3177,8324.59647
2170.0,2593,8331.161344
490.0,1625,8335.230186
990.0,3473,8344.046771
510.0,2281,8349.757403
570.0,2113,8355.098661
590.0,2025,8360.177969
780.0,2337,8366.085673
910.0,2337,8371.880488
340.0,1513,8375.731567
670.0,2849,8382.927339
1320.0,2825,8390.138773
590.0,2089,8395.464486
960.0,3081,8403.373226
540.0,2281,8409.043668
300.0,2137,8414.37827
300.0,1297,8417.664071
1020.0,2089,8422.981732
1170.0,2977,8430.54571
470.0,1585,8434.578903
1170.0,3001,8442.16353
560.0,2249,8447.786184
940.0,3393,8456.382429
720.0,2665,8463.022364
1420.0,4617,8474.708175
970.0,2913,8482.024398
690.0,2497,8488.164384
1130.0,2609,8494.746659
1080.0,2545,8501.182278
970.0,2729,8508.06826
1080.0,3201,8516.285701
820.0,2705,8523.041206
790.0,2425,8529.11121
490.0,2073,8534.275691
1380.0,4001,8544.480018
450.0,1721,8548.79686
890.0,2785,8555.83681
890.0,2553,8562.297482
1540.0,5129,8575.246639
880.0,3089,8583.075218
790.0,2521,8589.440317
440.0,1937,8594.244781
460.0,1665,8598.543841
560.0,1905,8603.386805
390.0,1713,8607.742467
560.0,1857,8612.384763
1340.0,3793,8621.994275
670.0,2401,8628.168607
350.0,1529,8631.930341
1350.0,3377,8640.526366
770.0,2889,8647.89561
760.0,2449,8654.228082
420.0,1681,8658.403857
770.0,2481,8664.663927
510.0,2313,8670.534532
1160.0,2921,8677.836516
450.0,1977,8682.83364
430.0,1737,8687.192144
700.0,3281,8695.476537
1190.0,3609,8704.649308
530.0,2481,8710.874873
680.0,2785,8717.921129
320.0,2281,8723.664738
470.0,3057,8731.437832
710.0,3225,8739.650059
1040.0,2473,8745.840944
590.0,2553,8752.377996
390.0,1849,8756.993837
1090.0,2785,8763.972227
530.0,2073,8769.18377
390.0,1521,8773.001386
510.0,2105,8778.403666
680.0,2593,8785.001923
990.0,2985,8792.498736
390.0,1513,8796.329075
1160.0,3889,8806.258557
2390.0,3601,8815.333585
370.0,1521,8819.149379
360.0,1913,8824.005129
1810.0,3353,8832.431909
730.0,1905,8837.197003
500.0,1761,8841.705629
390.0,2209,8847.259712
640.0,2769,8854.189208
810.0,2593,8860.757746
460.0,2889,8868.068987
870.0,2345,8873.987737
730.0,2985,8881.473848
1400.0,3537,8890.396062
1780.0,4017,8900.6868
990.0,2265,8906.284086
860.0,2921,8913.753708
690.0,2585,8920.260504
870.0,2969,8927.753761
1080.0,3217,8935.822456
750.0,2809,8943.028924
530.0,1809,8947.599601
830.0,2353,8953.604611
1100.0,3129,8961.435548
1660.0,3561,8970.457587
740.0,2377,8976.426786
4190.0,4809,8988.666189
1650.0,2713,8995.58294
1230.0,3281,9003.995534
410.0,1649,9008.144319
1730.0,3361,9016.634752
720.0,2241,9022.403545
800.0,3217,9030.641388
480.0,1849,9035.321607
970.0,2665,9041.998268
1730.0,3177,9050.00149
2080.0,3881,9059.869714
310.0,1313,9063.25265
2910.0,3961,9073.361409
500.0,1697,9077.626804
680.0,2337,9083.615144
2240.0,2865,9090.910676
1130.0,4009,9101.037098
1330.0,4305,9111.934002
890.0,2201,9117.49048
840.0,2705,9124.251984
1640.0,2841,9131.388703
1370.0,2601,9138.034876
990.0,2841,9145.211679
540.0,2753,9152.01995
1180.0,2209,9157.620089
490.0,2841,9164.923003
360.0,2241,9170.517737
1210.0,3089,9178.376317
440.0,1881,9183.036103
920.0,2969,9190.592298
1620.0,2865,9197.720573
980.0,2561,9204.203169
750.0,2945,9211.686796
670.0,1905,9216.465228
820.0,2905,9223.780412
640.0,3345,9232.262422
1080.0,2185,9237.715702
540.0,2049,9242.851481
480.0,3137,9250.679682
870.0,2801,9257.692392
770.0,2137,9263.080019
1010.0,2465,9269.377428
1340.0,3777,9279.049079
270.0,1385,9282.622499
340.0,1385,9286.130522
430.0,2161,9291.580586
530.0,1865,9296.239317
380.0,1577,9300.160358
840.0,2353,9306.159042
1280.0,2753,9313.026254
850.0,2657,9319.602558
480.0,1593,9323.555857
1020.0,3161,9331.553842
3080.0,4905,9343.981276
990.0,2873,9351.31788
690.0,2297,9357.200512
1270.0,2673,9363.899501
700.0,2865,9371.112152
1430.0,2825,9378.236942
960.0,2929,9385.628055
480.0,1729,9389.960566
800.0,3297,9398.283083
1310.0,3209,9406.383563
340.0,1561,9410.311804
680.0,2009,9415.357494
1840.0,3793,9425.015453
340.0,1697,9429.346618
520.0,2241,9435.042473
600.0,3537,9444.04303
1760.0,3425,9452.683103
1730.0,3281,9460.902063
490.0,1801,9465.423056
420.0,1969,9470.323634
1400.0,2905,9477.716599
680.0,2537,9484.099974
1060.0,2553,9490.545959
560.0,2585,9497.085476
990.0,3329,9505.503361
570.0,1833,9510.14101
1550.0,2985,9517.679423
1070.0,2649,9524.531403
2450.0,3409,9533.130144
770.0,3137,9541.079767
750.0,2449,9547.258349
1670.0,3233,9555.357557
1260.0,2457,9561.470051
1280.0,2393,9567.539539
1780.0,3137,9575.6204
500.0,1649,9579.77618
890.0,2409,9585.866072
750.0,2297,9591.697736
470.0,1809,9596.240758
950.0,2977,9603.729019
1250.0,3625,9612.949387
500.0,1777,9617.414723
690.0,2369,9623.31643
530.0,1745,9627.759746
760.0,2265,9633.469066
550.0,1985,9638.488115
1580.0,2849,9645.697951
1240.0,2625,9652.30274
940.0,3417,9660.982235
1080.0,2769,9668.010234
1040.0,3121,9675.79481
1520.0,3529,9684.754069
440.0,1489,9688.520487
340.0,1353,9691.83639
1450.0,4257,9702.591297
1150.0,2865,9709.836737
980.0,2569,9716.356723
570.0,1713,9720.627467
810.0,2673,9727.386803
1600.0,3241,9735.547693
960.0,2721,9742.426036
880.0,3025,9750.044997
680.0,2257,9755.714454
790.0,2505,9762.083483
740.0,1961,9767.07725
850.0,2385,9773.067865
740.0,3009,9780.693836
680.0,2809,9787.870685
1500.0,3673,9797.181598
670.0,2697,9803.919622
1100.0,2329,9809.8549
970.0,2817,9816.938758
1160.0,3321,9825.397494
790.0,3225,9833.598315
260.0,1457,9837.285966
340.0,1705,9841.635764
630.0,3017,9849.236753
470.0,2337,9855.076669
930.0,2529,9861.57571
1400.0,4313,9872.583363
540.0,1897,9877.412408
530.0,2089,9882.636544
370.0,1585,9886.621495
1900.0,2425,9892.727556
960.0,2729,9899.452827
1630.0,2961,9906.844853
860.0,3025,9914.433528
1140.0,3337,9922.861833
1280.0,2793,9929.930327
760.0,2657,9936.598341
620.0,1841,9941.323181
750.0,2313,9947.267997
850.0,2993,9954.809102
1070.0,2905,9962.162528
1180.0,3129,9970.399461
1490.0,2705,9977.217067
980.0,2585,9983.857356
680.0,2161,9989.34201
990.0,3377,9998.090636
840.0,2425,10004.247127
1470.0,2729,10011.084619
840.0,2193,10016.679151
600.0,2449,10022.912849
700.0,2289,10028.611946
650.0,2881,10035.967683
940.0,2809,10043.004106
660.0,2361,10049.046306
2240.0,3049,10056.775577
940.0,2705,10063.677599
680.0,2425,10069.838692
1470.0,3505,10078.711265
1010.0,4225,10089.477048
500.0,1825,10094.044235
730.0,2361,10099.994799
2190.0,3409,10108.626933
340.0,1593,10112.661211
990.0,2673,10119.446525
830.0,2529,10126.421701
880.0,2505,10133.442851
730.0,2097,10139.030235
1130.0,4345,10150.134622
1030.0,3433,10158.824071
1590.0,2689,10165.679275
1170.0,3433,10174.385343
1120.0,2433,10180.588298
2010.0,2761,10187.623622
750.0,2369,10193.515917
1290.0,2921,10200.909614
1060.0,2457,10207.0548
940.0,2033,10212.174621
2280.0,3089,10220.078415
1180.0,3009,10227.663358
880.0,2881,10235.11237
1440.0,2977,10242.690928
1060.0,3049,10250.392701
950.0,3689,10259.838437
660.0,1937,10264.796363
720.0,2369,10270.724599
1990.0,4105,10281.159665
2350.0,3201,10289.299964
1120.0,3001,10296.92038
1170.0,2529,10303.318748
1580.0,3369,10311.909423
1150.0,3617,10321.180645
650.0,2377,10327.273044
900.0,3425,10336.070553
2670.0,3561,10345.027417
1810.0,3753,10354.648168
1520.0,3793,10364.292685
790.0,3489,10373.189877
780.0,2729,10380.099844
1870.0,3249,10388.380018
1140.0,3297,10396.838028
980.0,3257,10405.175711
770.0,2465,10411.430553
1310.0,3569,10420.534252
1270.0,3761,10430.183304
650.0,2553,10436.661434
950.0,2697,10443.353817
570.0,1841,10447.933379
580.0,1929,10452.779864
400.0,1937,10457.649266
350.0,1625,10461.735964
1550.0,3793,10471.300768
390.0,1953,10476.270087
1010.0,2553,10482.842968
710.0,3129,10490.713676
880.0,2825,10498.004105
870.0,2793,10505.167859
860.0,2369,10511.153522
610.0,2705,10517.954714
1300.0,4665,10529.899101
1480.0,3153,10537.850423
1270.0,3825,10547.474617
960.0,3265,10555.642272
790.0,3121,10563.672336
1130.0,3241,10571.791494
970.0,2689,10578.662027
690.0,2281,10584.375071
880.0,2729,10591.233027
270.0,1665,10595.456244
340.0,1873,10600.188332
390.0,1761,10604.649652
2210.0,3417,10613.312043
940.0,2225,10618.937666
1550.0,3137,10626.809388
710.0,2785,10633.781164
1000.0,3129,10641.74184
520.0,2337,10647.544603
580.0,2641,10654.201313
860.0,2481,10660.525421
1780.0,3521,10669.433029
670.0,2185,10675.012929
500.0,1777,10679.456223
1040.0,3353,10687.893167
400.0,1841,10692.46658
350.0,1761,10696.910628
1320.0,3481,10705.767898
870.0,2513,10712.183427
500.0,1785,10716.668515
720.0,2345,10722.569105
350.0,1425,10726.17381
1230.0,2457,10732.394327
3790.0,3505,10741.320494
740.0,3081,10749.03161
1000.0,3473,10757.77151
1550.0,2689,10764.509538
710.0,2305,10770.386185
1310.0,3361,10778.826907
440.0,1729,10783.133161
720.0,2433,10789.248694
990.0,2793,10796.322112
2380.0,3241,10804.566834
300.0,1801,10809.084026
1270.0,3169,10817.111106
4180.0,4033,10827.370038
1330.0,4065,10837.63363
1790.0,3385,10846.182177
790.0,3081,10854.007533
1050.0,3705,10863.524795
1790.0,3849,10873.214494
650.0,1977,10878.227042
1100.0,3209,10886.421889
750.0,2609,10892.97582
1080.0,2641,10899.808276
1030.0,3201,10907.921853
1370.0,3017,10915.615058
2350.0,3185,10923.572232
640.0,1977,10928.568849
1040.0,3249,10936.882557
1930.0,1833,10941.447531
920.0,3633,10950.7725
1300.0,4017,10960.923948
70.0,2113,10966.168114
1050.0,3617,10975.17718
1480.0,4345,10986.289471
550.0,2513,10992.691114
1040.0,2561,10999.122312
1440.0,4065,11009.451302
1040.0,2761,11016.451373
1100.0,2665,11023.103457
1330.0,3073,11030.842393
430.0,1889,11035.627421
1250.0,2753,11042.65026
1840.0,3313,11050.935115
660.0,2305,11056.825466
1080.0,3561,11065.909026
550.0,1977,11070.964015
970.0,2761,11077.990678
550.0,1977,11083.050512
1440.0,3801,11092.70196
470.0,2265,11098.555807
690.0,3273,11106.821358
530.0,2025,11111.928903
2150.0,3201,11120.086277
960.0,3201,11128.162448
1520.0,3385,11136.72095
570.0,2033,11141.798923
710.0,2641,11148.476882
460.0,2161,11154.013117
650.0,2097,11159.5009
1570.0,2305,11165.251454
630.0,2337,11171.070785
830.0,3017,11178.679268
500.0,2185,11184.208202
610.0,2553,11190.696886
640.0,2897,11197.91415
1670.0,2945,11205.397811
2200.0,5209,11218.590243
760.0,2105,11223.915545
450.0,2465,11230.281821
400.0,2625,11237.057153
1120.0,4201,11247.685147
820.0,2585,11254.270603
1990.0,3041,11262.043347
560.0,2657,11268.714454
1130.0,3897,11278.615845
1300.0,3569,11287.706216
1100.0,3641,11296.913043
820.0,2905,11304.252403
1040.0,2529,11310.616042
2480.0,3753,11320.145887
540.0,2201,11325.55047
800.0,3321,11333.950249
1010.0,3553,11342.951867
1280.0,4081,11353.310474
820.0,2121,11358.697853
1150.0,2673,11365.451397
530.0,2977,11373.011848
660.0,3281,11381.409942
740.0,2777,11388.419611
950.0,3465,11397.24614
1130.0,3153,11405.238606
340.0,1689,11409.538472
530.0,2145,11414.887283
1040.0,3353,11423.342772
1080.0,4377,11434.452081
1990.0,4441,11445.705623
1370.0,2873,11452.900492
1030.0,3801,11462.477264
790.0,2369,11468.433077
2480.0,4113,11478.910773
520.0,2305,11484.64854
540.0,2129,11490.019537
340.0,1513,11493.832299
560.0,2193,11499.375969
330.0,1857,11504.081056
1380.0,3489,11512.934296
550.0,3105,11520.841276
490.0,1793,11525.465361
1260.0,2577,11531.997099
1400.0,2945,11539.336811
570.0,2233,11544.948988
820.0,2513,11551.302209
730.0,2393,11557.342016
560.0,2641,11564.045849
1640.0,3233,11572.40908
2190.0,2641,11579.15972
770.0,2441,11585.314823
630.0,2977,11592.779838
640.0,2265,11598.58388
1530.0,3233,11607.083059
720.0,2817,11614.530938
810.0,2457,11620.792434
1110.0,2393,11626.849364
1270.0,2569,11633.343633
860.0,3225,11641.522566
1250.0,3161,11649.439081
640.0,2945,11656.97122
530.0,2473,11663.202672
1400.0,2921,11670.575654
830.0,2905,11677.859388
860.0,2417,11684.00389
1070.0,3009,11691.686778
590.0,2721,11698.612216
1400.0,2841,11705.806362
720.0,2097,11711.076048
510.0,1681,11715.34271
290.0,1649,11719.487231
840.0,2713,11726.216498
720.0,2833,11733.435928
710.0,2873,11740.649081
640.0,3073,11748.41602
370.0,1993,11753.481231
910.0,2801,11760.578415
610.0,3553,11769.567046
600.0,3025,11777.213962
390.0,2057,11782.405652
1480.0,3369,11790.976875
1320.0,3137,11799.128913
770.0,3681,11808.71143
450.0,2161,11814.157076
400.0,1953,11819.019789
570.0,2417,11825.05799
700.0,2841,11832.245618
520.0,2537,11838.58209
110.0,1129,11841.374798
410.0,2241,11847.017945
1250.0,2841,11854.172148
1020.0,2841,11861.359654
640.0,3137,11869.373586
880.0,3025,11876.994948
1040.0,3777,11886.564994
650.0,2057,11891.675559
1070.0,2993,11899.118052
950.0,3049,11906.79624
980.0,3673,11916.084313
810.0,3001,11923.534302
1330.0,3297,11931.766582
360.0,1497,11935.549219
310.0,2001,11940.530367
760.0,2665,11947.20637
800.0,2745,11954.122019
520.0,1761,11958.51409
1530.0,3353,11966.977954
640.0,2025,11972.14428
1020.0,2593,11978.700466
530.0,2505,11985.0757
420.0,1873,11989.881058
290.0,3673,11999.148397
590.0,2233,12004.732486
560.0,2673,12011.547885
280.0,1833,12016.113834
460.0,2209,12021.714353
860.0,2297,12027.567169
680.0,1865,12032.257223
520.0,2529,12038.712859
750.0,2241,12044.394127
790.0,2337,12050.225289
600.0,2553,12056.730124
1130.0,3825,12066.429428
1520.0,2793,12073.470165
830.0,2425,12079.502808
1540.0,2865,12086.728773
530.0,2441,12092.986154
990.0,2345,12098.948967
960.0,2665,12105.702348
880.0,2625,12112.374375
1610.0,3849,12122.118845
540.0,2441,12128.277349
720.0,2865,12135.52757
2710.0,4865,12147.844764
580.0,3345,12156.322287
620.0,2985,12163.816869
500.0,2529,12170.110828
1130.0,3617,12179.248407
1230.0,2713,12186.142004
1660.0,3361,12194.619056
840.0,1945,12199.589537
910.0,2561,12206.002146
1110.0,3497,12214.866475
1120.0,3849,12224.611825
1130.0,3753,12234.152132
1430.0,2497,12240.400404
1240.0,2497,12246.720371
1410.0,3241,12254.895517
940.0,2713,12261.784456
1690.0,3697,12271.122469
1530.0,2817,12278.254202
1050.0,3401,12286.866749
1030.0,2681,12293.534365
960.0,2713,12300.351493
1680.0,3209,12308.385443
1620.0,3473,12317.361039
1740.0,3721,12326.773735
1120.0,4369,12337.909847
2550.0,3641,12347.289367
2530.0,4185,12358.009426
1280.0,2409,12364.156169
1410.0,2945,12371.507891
1250.0,2633,12378.073822
1000.0,2385,12384.108351
810.0,1809,12388.661337
2170.0,3609,12397.900571
2260.0,2625,12404.426994
2490.0,3265,12412.687186
630.0,3065,12420.609267
1200.0,2505,12426.853803
440.0,2017,12431.948487
700.0,2257,12437.67029
470.0,1809,12442.295105
650.0,2081,12447.573741
2080.0,4241,12458.356108
500.0,2033,12463.576721
830.0,2185,12469.222197
190.0,1073,12471.910933
370.0,2049,12477.133426
1080.0,2889,12484.436697
530.0,2585,12491.018415
350.0,1865,12495.680338
560.0,1937,12500.614501
750.0,2577,12507.062825
540.0,2321,12512.986432
410.0,1721,12517.372633
760.0,2401,12523.517999
550.0,2121,12528.85979
370.0,1585,12532.850015
1120.0,2665,12539.534516
200.0,1449,12543.228236
730.0,2033,12548.265889
330.0,1593,12552.329266
1410.0,3193,12560.408517
200.0,1401,12563.93692
630.0,2033,12569.033923
1090.0,3401,12577.58542
1320.0,3793,12587.096337
340.0,1921,12591.938445
1200.0,2297,12597.765018
970.0,3217,12605.996766
410.0,1505,12609.738791
430.0,1665,12613.909853
890.0,2641,12620.671288
950.0,3289,12628.992432
890.0,2329,12634.925283
600.0,2473,12641.192147
630.0,2201,12646.673414
840.0,2369,12652.613207
550.0,2585,12659.23259
1150.0,4153,12669.816319
990.0,2713,12676.706208
800.0,2129,12682.095907
1080.0,3073,12689.773241
680.0,1881,12694.386872
950.0,2473,12699.954559
750.0,2593,12705.937186
2090.0,3001,12713.732702
900.0,1953,12718.662518
2400.0,2881,12725.936978
950.0,2505,12732.297227
1950.0,2385,12738.324649
1470.0,3289,12746.747187
2420.0,3153,12754.781997
940.0,2753,12761.68456
1280.0,2657,12768.486154
1200.0,2697,12775.36252
2050.0,2873,12782.594471
310.0,2089,12787.926078
2070.0,2553,12794.307445
2290.0,4241,12805.065003
1170.0,2857,12812.374003
540.0,2097,12817.695937
580.0,2097,12822.993024
1290.0,3249,12831.223776
2380.0,3361,12839.732165
1050.0,2953,12847.155128
650.0,2097,12852.488022
1320.0,2769,12859.40895
580.0,2745,12866.309994
1130.0,2201,12871.869931
1220.0,2545,12878.353535
630.0,2825,12885.412899
870.0,2329,12891.260765
1200.0,3793,12900.884825
540.0,1993,12905.940222
970.0,3305,12914.319837
1230.0,3321,12922.566708
1130.0,3265,12930.845485
2800.0,4689,12942.651188
600.0,2121,12948.024429
2480.0,3337,12956.597389
990.0,2345,12962.561052
1460.0,2913,12969.934585
440.0,1721,12974.192517
810.0,2705,12981.01994
590.0,2121,12986.380116
1030.0,2353,12992.319533
1050.0,3809,13001.977433
820.0,2433,13008.18592
1160.0,3249,13016.487674
1190.0,3089,13024.339949
880.0,2697,13031.14397
940.0,2281,13036.994817
800.0,2897,13044.399706
670.0,2777,13051.405979
600.0,1913,13056.328948
370.0,1929,13061.214909
600.0,2097,13066.595704
980.0,2985,13074.149753
420.0,1681,13078.394824
380.0,1649,13082.548755
570.0,1729,13086.821484
1320.0,2745,13093.75364
1330.0,2897,13101.106894
1800.0,2425,13107.199904
320.0,1329,13110.471805
1060.0,3497,13119.32231
670.0,2473,13125.624151
770.0,2433,13131.743006
1010.0,2721,13138.610516
1060.0,3401,13147.18394
990.0,2081,13152.41644
840.0,2825,13159.56709
1030.0,2129,13164.943011
1340.0,2873,13172.220257
1780.0,3433,13180.863978
720.0,2121,13186.225744
500.0,2417,13192.218168
970.0,3617,13201.393228
1200.0,2961,13208.877244
1240.0,3353,13217.279639
720.0,3265,13225.52079
1140.0,3185,13233.508778
520.0,2537,13239.893847
560.0,2057,13245.0579
1210.0,2785,13252.081868
750.0,2337,13258.042034
1550.0,3105,13265.878124
3760.0,2137,13271.317482
850.0,2145,13276.667993
1420.0,2161,13282.065495
790.0,2521,13288.365595
790.0,1889,13293.072746
850.0,2249,13298.733506
1180.0,2977,13306.325576
950.0,2249,13312.041541
1490.0,3177,13319.899152
480.0,2017,13324.952132
550.0,3105,13332.861159
260.0,1393,13336.274083
2130.0,2161,13341.649122
1570.0,4001,13351.910875
1380.0,2833,13359.083174
1300.0,3273,13367.249225
1090.0,2265,13372.921412
1340.0,2761,13379.828785
2130.0,3393,13388.425524
510.0,1785,13392.887775
2040.0,4497,13404.435771
1720.0,3633,13413.674378
890.0,1865,13418.36319
230.0,1121,13421.165227
390.0,1617,13425.265645
750.0,1865,13429.973286
1150.0,3513,13438.801965
450.0,1681,13442.989337
550.0,1785,13447.425134
1260.0,1969,13452.461694
700.0,1977,13457.48487
1220.0,3513,13466.370989
620.0,2209,13471.932843
1090.0,3057,13479.697217
470.0,2305,13485.535198
970.0,2425,13491.585127
910.0,2225,13497.210743
1840.0,3993,13507.306708
700.0,2097,13512.591192
1090.0,2993,13520.229296
730.0,2305,13526.060356
1360.0,4537,13537.683438
670.0,2257,13543.379431
700.0,2169,13548.848365
1050.0,3553,13557.972883
1680.0,3345,13566.476273
1840.0,3385,13575.083787
1210.0,3721,13584.503559
2460.0,3217,13592.750456
1060.0,2657,13599.380367
960.0,2425,13605.460503
2850.0,3449,13614.290241
1370.0,3273,13622.720572
980.0,2977,13630.187901
1210.0,3009,13637.843425
650.0,2241,13643.485305
320.0,1761,13647.834327
680.0,2289,13653.807691
720.0,2337,13659.751777
860.0,2817,13666.852463
620.0,3601,13675.966444
490.0,1953,13680.912687
1280.0,3713,13690.365611
910.0,2697,13697.211424
570.0,2009,13702.287924
220.0,1289,13705.548701
820.0,2785,13712.617356
240.0,1297,13715.901238
340.0,1449,13719.521112
450.0,1913,13724.299207
790.0,2609,13730.857835
640.0,1921,13735.654558
1130.0,3505,13744.508217
1630.0,4209,13755.104669
1050.0,2345,13761.064227
1280.0,3769,13770.525684
1180.0,3873,13780.34812
1240.0,4297,13791.299277
1400.0,2865,13798.558644
890.0,2833,13805.736298
980.0,3241,13813.978501
1080.0,2785,13821.00793
230.0,1249,13824.147043
1040.0,3585,13833.177272
910.0,2521,13839.523648
870.0,2681,13846.225736
650.0,2729,13853.201885
1190.0,3129,13861.121219
960.0,3033,13868.741274
950.0,3073,13876.433617
470.0,2201,13881.995121
340.0,1457,13885.634438
1080.0,2489,13891.892026
880.0,2961,13899.345841
1120.0,2633,13905.911579
1420.0,4361,13916.838303
1070.0,3137,13924.709761
1060.0,2745,13931.57494
700.0,2353,13937.488308
1000.0,2969,13944.92845
1180.0,2369,13950.897712
1420.0,3961,13960.995234
670.0,2001,13966.090466
790.0,2513,13972.355393
780.0,2905,13979.739331
2000.0,4521,13991.162113
1110.0,2449,13997.344624
520.0,1729,14001.674153
930.0,3233,14009.92617
710.0,3305,14018.305924
810.0,2353,14024.216527
810.0,4257,14035.054029
670.0,2289,14040.8534
530.0,2009,14045.900351
500.0,3193,14053.889943
1080.0,3153,14061.840334
1420.0,3153,14069.886377
1080.0,3817,14079.733021
1010.0,2665,14086.500874
900.0,2857,14093.709607
1740.0,3769,14103.347874
1170.0,2529,14109.727025
1140.0,2409,14115.709998
1330.0,3345,14124.058887
1380.0,2953,14131.484379
1070.0,2729,14138.447696
770.0,2145,14143.81562
700.0,3377,14152.451552
1060.0,2129,14157.864638
1500.0,4129,14168.269325
1080.0,3001,14175.763273
960.0,3105,14183.581762
2190.0,2841,14190.71595
1340.0,2833,14197.933557
840.0,2537,14204.401918
810.0,2561,14210.838945
1010.0,2753,14217.766793
880.0,2857,14224.941034
980.0,3009,14232.509601
750.0,3105,14240.479411
510.0,2105,14245.810703
820.0,3601,14254.978484
640.0,2409,14261.10641
270.0,2145,14266.45424
980.0,2489,14272.763972
1420.0,4065,14283.062555
720.0,3761,14292.489267
480.0,1913,14297.29002
1660.0,3705,14306.716739
380.0,1649,14310.920548
1060.0,2809,14317.971598
1390.0,3033,14325.48934
600.0,1841,14330.120512
670.0,3169,14338.13146
880.0,2929,14345.500088
1270.0,3153,14353.507952
1890.0,3161,14361.597629
1680.0,4089,14372.123754
380.0,2033,14377.296968
1110.0,3073,14385.087549
530.0,2153,14390.521047
430.0,2057,14395.747337
530.0,1785,14400.232958
460.0,1729,14404.55993
590.0,2105,14409.843392
