#{"t_start": 1745049255.277664, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t
570.0,2057,5915.25325
540.0,1849,5919.654182
350.0,1513,5923.352033
510.0,1793,5927.684926
860.0,2313,5933.15282
1440.0,2793,5939.768677
400.0,1833,5944.216647
250.0,1177,5946.999073
1070.0,2529,5953.148114
440.0,1825,5957.497651
1300.0,2649,5963.848642
850.0,2601,5970.146009
600.0,2145,5975.073636
520.0,2457,5980.662564
1390.0,3209,5987.976515
540.0,2305,5993.193363
1270.0,3193,6000.496011
1430.0,3041,6007.392492
660.0,2585,6013.281856
1000.0,3345,6020.818678
1420.0,2593,6026.759041
480.0,1937,6031.139144
420.0,1689,6034.971963
830.0,2497,6040.619793
830.0,2529,6046.303787
760.0,2873,6052.838879
680.0,2905,6059.524477
2070.0,3865,6068.199656
470.0,1785,6072.18229
860.0,3361,6079.815621
580.0,2137,6084.811256
390.0,1441,6088.00508
600.0,2081,6092.718256
770.0,2393,6098.21376
940.0,3225,6105.534108
490.0,2001,6110.09704
1210.0,2393,6115.495009
960.0,3745,6123.942229
710.0,2625,6129.945123
970.0,2905,6136.550475
700.0,1921,6140.882179
820.0,3025,6147.762788
390.0,1817,6151.842025
870.0,2745,6158.106594
770.0,2409,6163.520331
1230.0,3185,6170.736615
850.0,2737,6177.004163
910.0,2753,6183.250996
570.0,1945,6187.630051
1290.0,2905,6194.13028
400.0,1561,6197.615793
940.0,3057,6204.633081
840.0,2241,6209.711498
1620.0,3449,6217.645239
520.0,1953,6222.129441
490.0,1625,6225.763859
930.0,2505,6231.445967
750.0,2257,6236.527295
1720.0,4697,6247.59406
430.0,1729,6251.693235
1230.0,3441,6259.907645
370.0,1401,6263.263524
1010.0,3001,6270.573182
600.0,2001,6275.359567
1360.0,3001,6282.523507
770.0,2281,6287.935707
280.0,1481,6291.47025
480.0,1761,6295.649751
590.0,1833,6300.160486
530.0,1993,6304.786355
1940.0,3473,6312.700708
430.0,1817,6316.782987
680.0,2473,6322.400647
410.0,1441,6325.682139
420.0,2089,6330.530946
2320.0,3233,6337.948455
560.0,1849,6342.148061
450.0,1817,6346.302146
370.0,1465,6349.612472
490.0,2353,6355.028093
540.0,2081,6359.663496
480.0,2761,6365.894885
450.0,2009,6370.492508
630.0,2553,6376.308826
400.0,1905,6380.675144
480.0,1617,6384.424249
1280.0,4817,6395.389683
790.0,2417,6400.924106
460.0,1585,6404.505129
1290.0,2369,6409.835273
360.0,2081,6414.507318
450.0,1777,6418.522482
510.0,2145,6423.385802
610.0,2577,6429.18514
420.0,1913,6433.521778
450.0,1809,6437.584065
810.0,3097,6444.55182
510.0,1777,6448.636613
950.0,2545,6454.366528
300.0,1305,6457.348101
470.0,2113,6462.114092
510.0,1761,6466.130271
480.0,1689,6470.001536
430.0,1761,6473.945986
1330.0,3361,6481.564178
250.0,1265,6484.461226
470.0,1905,6488.829039
380.0,1681,6492.714818
900.0,2465,6498.425948
460.0,2385,6503.825569
250.0,1433,6507.058356
900.0,2473,6512.76669
600.0,2241,6517.811366
940.0,2825,6524.259985
630.0,2129,6529.138946
430.0,1921,6533.48795
680.0,2657,6539.503854
930.0,3233,6546.819583
2230.0,3241,6554.202123
660.0,3785,6562.936148
450.0,1905,6567.30168
440.0,2073,6572.068879
400.0,2289,6577.234423
480.0,2305,6582.46504
1040.0,2833,6588.911402
650.0,2761,6595.246645
680.0,3809,6604.383569
550.0,2161,6609.606667
960.0,3457,6618.160219
1220.0,2905,6625.524593
590.0,2697,6632.260337
620.0,2313,6637.770715
1270.0,2889,6644.693396
420.0,1761,6648.895641
1180.0,3441,6657.091801
820.0,2649,6663.337665
750.0,2833,6670.089087
1000.0,2993,6677.372072
620.0,1761,6681.585056
670.0,2449,6687.53517
860.0,2649,6693.883793
470.0,1953,6698.733042
810.0,2609,6705.041646
1450.0,3289,6712.878221
1140.0,2145,6717.913831
490.0,1777,6722.146431
480.0,1777,6726.441623
1180.0,3689,6735.444284
1120.0,2817,6742.34407
410.0,1849,6746.745189
1390.0,4121,6756.675622
1080.0,3361,6764.740995
440.0,1633,6768.707141
900.0,3193,6776.472948
430.0,1537,6780.172324
830.0,2449,6786.104966
310.0,1473,6789.571033
490.0,1953,6794.325766
1010.0,2817,6801.024036
2780.0,3937,6810.556485
480.0,2345,6816.234197
1030.0,2641,6822.615465
400.0,1553,6826.33678
550.0,2097,6831.30166
750.0,2201,6836.642074
570.0,2481,6842.547542
850.0,2193,6847.846579
2270.0,4089,6857.612007
380.0,1633,6861.778673
720.0,2505,6867.746816
400.0,1513,6871.260225
1970.0,2297,6876.771927
940.0,2305,6882.392394
790.0,2289,6887.841599
620.0,2689,6894.464012
1440.0,3561,6903.116913
460.0,1897,6907.672016
470.0,1969,6912.388227
710.0,2489,6918.439518
520.0,1921,6923.044709
240.0,1513,6926.797471
800.0,2585,6933.10139
1270.0,3065,6940.484313
540.0,2257,6945.901812
880.0,2609,6952.217289
490.0,2041,6957.273005
1060.0,3193,6964.964663
860.0,3433,6973.313621
1150.0,3233,6981.07919
670.0,2057,6986.046928
720.0,2785,6992.818994
330.0,1353,6996.143997
450.0,2257,7001.543478
460.0,2361,7007.109326
380.0,2049,7012.025238
400.0,1785,7016.328846
1370.0,2577,7022.555794
490.0,1985,7027.28932
2360.0,4249,7037.456833
690.0,3241,7045.535311
1320.0,3017,7053.052948
400.0,2145,7058.202285
2210.0,3369,7065.984531
860.0,3105,7073.153901
1380.0,3601,7081.321769
1450.0,3929,7090.196028
380.0,1665,7093.996841
1030.0,3905,7102.969435
810.0,3705,7111.345206
530.0,2025,7115.962363
1150.0,3465,7123.810106
490.0,1929,7128.192925
400.0,1601,7131.847761
940.0,2321,7137.077367
860.0,2561,7142.963927
300.0,1649,7146.625306
850.0,2145,7151.510983
820.0,3625,7159.774024
550.0,2169,7164.806018
2580.0,4113,7174.238929
480.0,1977,7178.721338
1410.0,3017,7185.68822
700.0,2753,7192.030812
520.0,2009,7196.720853
500.0,1937,7201.149781
390.0,1657,7204.986554
810.0,2321,7210.247194
390.0,1961,7214.724812
900.0,2441,7220.303262
400.0,1473,7223.646975
1030.0,2761,7229.876394
500.0,1937,7234.230881
1220.0,3961,7243.276311
570.0,2353,7248.760342
730.0,2385,7254.509854
600.0,3153,7261.956422
480.0,2089,7266.922628
790.0,2449,7272.752311
1610.0,3513,7281.158777
490.0,2305,7286.640556
1180.0,2537,7292.761303
1490.0,3481,7301.248242
950.0,3449,7309.587493
290.0,1377,7312.868766
1130.0,2729,7319.42937
580.0,1809,7323.850338
660.0,2337,7329.266244
650.0,2897,7335.851002
470.0,1793,7340.001191
1060.0,3009,7346.887606
740.0,3321,7354.311193
420.0,2097,7359.09772
560.0,2241,7364.210942
380.0,1625,7367.926284
220.0,1321,7370.944302
450.0,1889,7375.244326
1380.0,2737,7381.578739
430.0,2249,7386.710181
370.0,1433,7389.988168
640.0,1921,7394.425763
1360.0,3913,7403.325802
790.0,2681,7409.591331
550.0,2089,7414.421462
610.0,2097,7419.15646
1020.0,3617,7427.263165
1070.0,2889,7433.819187
1710.0,3505,7441.750977
1520.0,3169,7449.018037
670.0,2681,7455.220226
420.0,2145,7460.05273
480.0,2225,7465.274188
390.0,1633,7469.030547
480.0,1801,7473.163867
1250.0,2937,7479.863061
540.0,2105,7484.661113
760.0,2497,7490.397059
530.0,1793,7494.462982
520.0,1977,7499.012426
520.0,1969,7503.677016
720.0,3249,7511.50906
2210.0,2817,7518.291679
620.0,2233,7523.642395
540.0,2481,7529.643094
420.0,1897,7534.16826
340.0,1505,7537.789156
480.0,1873,7542.304848
850.0,2817,7549.022632
1000.0,3601,7557.55295
520.0,2001,7562.405473
410.0,1697,7566.419845
520.0,2273,7571.983597
760.0,2489,7577.834774
400.0,2273,7583.099442
520.0,1865,7587.45141
520.0,1825,7591.629949
680.0,2169,7596.630368
430.0,1865,7600.813857
630.0,2465,7606.464829
940.0,2937,7613.12862
600.0,2321,7618.433003
760.0,2745,7624.753181
480.0,1801,7628.905667
270.0,1793,7633.048189
890.0,3489,7641.243259
640.0,3217,7649.022813
1200.0,3761,7658.124989
1110.0,2721,7664.796412
580.0,2273,7670.17135
450.0,2089,7675.070499
540.0,1897,7679.606921
390.0,1977,7684.319263
420.0,1689,7688.335432
570.0,2281,7693.791853
740.0,2457,7699.504988
1420.0,3097,7706.633132
630.0,2665,7712.745546
760.0,2809,7719.281315
990.0,2737,7725.649873
830.0,2825,7732.115305
910.0,2313,7737.393687
670.0,2529,7743.130714
530.0,2721,7749.243941
800.0,2801,7755.760371
590.0,2209,7761.267884
870.0,3105,7769.058961
460.0,1945,7774.357859
480.0,2009,7779.623151
1470.0,3633,7788.291353
490.0,1857,7792.701011
400.0,2225,7797.987687
350.0,2185,7803.238962
510.0,1841,7807.674016
950.0,3313,7815.737031
830.0,3025,7823.10124
400.0,2225,7828.515476
630.0,2841,7835.549448
370.0,2017,7840.415303
510.0,1609,7844.255943
1550.0,2865,7851.114006
550.0,2497,7857.213274
760.0,2505,7863.195803
810.0,2497,7869.279065
400.0,2257,7874.693599
1110.0,4313,7885.167081
350.0,1713,7889.402466
1670.0,4465,7900.344014
1340.0,3857,7909.724461
630.0,2529,7915.842523
600.0,2025,7920.840212
200.0,1305,7923.823719
460.0,2057,7928.74614
490.0,1977,7933.50597
330.0,1489,7936.985506
410.0,1817,7941.216791
650.0,2129,7946.151846
470.0,2057,7950.850798
2140.0,3537,7958.866822
570.0,2585,7964.816709
840.0,2505,7970.56782
1120.0,2721,7976.720607
590.0,1921,7981.098146
630.0,2593,7987.060926
920.0,2641,7993.113068
1160.0,2713,7999.602207
760.0,3057,8007.045973
600.0,2425,8012.775806
490.0,2065,8017.492099
610.0,2265,8022.708123
1000.0,2809,8029.191876
730.0,2713,8035.30625
1440.0,3817,8043.988882
1970.0,3681,8052.32077
1930.0,2489,8058.037075
600.0,1705,8062.051207
700.0,2649,8068.184545
540.0,1825,8072.351791
560.0,2393,8077.834138
1490.0,3289,8085.533093
1580.0,5113,8097.641463
450.0,1825,8101.914098
740.0,2825,8108.581827
410.0,1865,8112.912987
510.0,2145,8118.045622
910.0,2985,8125.241947
460.0,2521,8131.279671
1000.0,3209,8139.078609
1520.0,3081,8146.614738
1570.0,3985,8156.179046
680.0,2561,8162.450228
670.0,2089,8167.384443
960.0,2569,8173.794708
1050.0,3281,8181.370792
790.0,2753,8187.90587
750.0,3001,8195.170734
600.0,2809,8202.101127
870.0,3561,8210.566406
480.0,1753,8214.752534
420.0,2137,8220.115337
510.0,2097,8224.950294
470.0,2257,8230.120972
750.0,2473,8235.837415
790.0,2649,8241.895415
2500.0,3985,8251.210958
290.0,1265,8254.118329
1040.0,3481,8262.176363
660.0,2265,8267.410996
910.0,2841,8273.909434
350.0,1649,8277.674239
760.0,2689,8283.900296
810.0,3169,8291.151065
1220.0,2641,8297.188244
2490.0,3881,8306.119141
410.0,1833,8310.306138
550.0,2265,8315.487884
800.0,3121,8322.505304
400.0,1505,8325.933843
610.0,2097,8330.721106
460.0,1881,8335.083329
1690.0,4065,8344.282074
820.0,2385,8349.831523
2070.0,2833,8356.263839
440.0,1857,8360.458731
510.0,1977,8365.009137
510.0,1929,8369.617043
400.0,2097,8374.715271
760.0,2641,8381.060527
390.0,1793,8385.376756
860.0,2993,8392.475891
1010.0,3113,8399.890757
1080.0,2793,8406.559569
440.0,1641,8410.552323
440.0,1873,8415.147475
830.0,2409,8420.90568
560.0,2665,8427.325002
760.0,2697,8433.855585
540.0,2633,8440.223547
350.0,1833,8444.636288
440.0,1889,8449.273476
930.0,3297,8457.094472
550.0,2225,8462.556155
690.0,2937,8469.698427
860.0,2609,8476.01618
3090.0,4217,8486.318548
1390.0,3089,8493.715529
1190.0,3065,8500.995857
460.0,1953,8505.675256
810.0,3417,8513.865036
430.0,2225,8519.277191
1750.0,4377,8529.331235
490.0,1761,8533.443437
810.0,2169,8538.406538
1320.0,3433,8546.359175
760.0,2705,8552.523881
630.0,2025,8557.120831
720.0,2361,8562.432374
790.0,3273,8569.949744
560.0,1953,8574.465071
1050.0,2905,8581.073511
1000.0,3425,8588.98766
660.0,2457,8594.582653
1020.0,3793,8603.264452
1080.0,3889,8612.081108
500.0,2313,8617.363637
640.0,2785,8623.766769
710.0,2081,8628.54359
600.0,2137,8633.475392
830.0,2361,8638.861947
610.0,2337,8644.075997
780.0,3537,8652.099954
510.0,2289,8657.37102
510.0,2009,8661.977064
600.0,2489,8667.644273
990.0,3305,8675.271476
530.0,2641,8681.25405
450.0,2185,8686.237345
560.0,2305,8691.486086
330.0,2209,8696.533652
1000.0,3073,8703.535995
810.0,2705,8709.68591
980.0,4073,8719.014255
900.0,2729,8725.531795
960.0,3393,8733.632843
2270.0,3217,8741.263769
450.0,1673,8745.213062
680.0,2129,8750.329803
460.0,2113,8755.423459
820.0,2393,8761.212762
520.0,2105,8766.276407
380.0,1969,8770.845162
370.0,1593,8774.560717
540.0,2249,8780.041132
260.0,1569,8783.89211
420.0,1625,8787.622138
980.0,2777,8793.990483
920.0,3585,8802.656429
380.0,1777,8806.970833
540.0,2529,8813.170305
830.0,2457,8819.002926
520.0,1897,8823.534316
590.0,2457,8829.403169
300.0,1993,8834.167349
920.0,2353,8839.718383
540.0,2049,8844.668597
530.0,1881,8849.215518
2530.0,4017,8859.232212
460.0,1977,8864.146846
480.0,1833,8868.59602
700.0,2745,8875.110469
1360.0,3305,8883.010606
430.0,1593,8886.810719
320.0,1449,8890.260301
420.0,1569,8893.966422
720.0,3113,8901.260238
480.0,1865,8905.526079
420.0,2081,8910.250575
1020.0,3241,8917.626531
560.0,2153,8922.538766
720.0,2793,8928.871414
870.0,3385,8936.615093
1300.0,2801,8943.052853
650.0,2201,8948.162011
720.0,2609,8954.141081
440.0,1833,8958.329326
830.0,3265,8965.669781
480.0,1817,8969.785558
790.0,2545,8975.48387
570.0,2121,8980.333566
560.0,1977,8984.884142
250.0,1377,8987.984939
240.0,1249,8990.891012
860.0,3465,8998.829015
790.0,3025,9005.679862
560.0,2489,9011.396612
610.0,2529,9017.243117
400.0,1569,9020.82488
570.0,1825,9025.165675
900.0,2913,9031.828015
430.0,1657,9035.543377
670.0,2313,9040.852149
1360.0,3369,9048.519644
1230.0,3009,9055.404763
920.0,3457,9063.368644
1340.0,2545,9069.158168
430.0,1833,9073.365573
1180.0,2897,9079.935311
390.0,2001,9084.653352
290.0,1745,9088.635235
1430.0,2737,9094.867624
390.0,1913,9099.25019
560.0,1993,9103.859613
1450.0,3761,9112.450037
640.0,2297,9117.814564
1300.0,2817,9124.228512
1330.0,2353,9129.652199
1120.0,3793,9138.327195
990.0,3745,9146.84275
1280.0,5017,9158.293614
500.0,2001,9162.826772
480.0,1993,9167.374896
490.0,2465,9172.988653
930.0,2913,9179.625656
440.0,1505,9183.107839
830.0,2913,9189.807308
780.0,2473,9195.503151
850.0,2545,9201.320991
1040.0,3625,9209.769488
270.0,1617,9213.392549
950.0,2569,9219.266031
2460.0,3353,9226.900646
1110.0,4313,9236.749605
400.0,2281,9242.214575
420.0,2017,9247.01361
800.0,2601,9253.191304
320.0,1745,9257.26151
1750.0,3897,9266.812535
1330.0,3793,9275.946748
990.0,2905,9282.793917
390.0,1721,9286.925193
410.0,2313,9292.45702
450.0,2137,9297.605968
470.0,2065,9302.372186
340.0,1849,9306.565146
440.0,1625,9310.276512
340.0,1993,9314.805711
1020.0,3145,9322.066025
1180.0,3785,9330.835065
310.0,1369,9333.947945
410.0,2193,9339.084041
880.0,2929,9346.283237
730.0,2369,9352.011188
970.0,4049,9361.851378
550.0,2249,9367.449261
960.0,2753,9374.04818
660.0,2209,9379.257399
950.0,2889,9386.240924
1060.0,3905,9395.400754
440.0,1961,9399.894478
1210.0,3353,9407.452237
1130.0,2177,9412.457063
370.0,1649,9416.157147
600.0,2281,9421.357919
640.0,2721,9427.68885
620.0,2753,9433.90499
530.0,2353,9439.355479
770.0,2569,9445.236239
340.0,1753,9449.238729
690.0,2321,9454.625157
540.0,2289,9459.881151
270.0,1425,9463.138192
890.0,2897,9469.735301
830.0,2409,9475.410298
460.0,2153,9480.317429
540.0,2161,9485.297651
610.0,2177,9490.330387
750.0,2289,9495.496543
1370.0,3993,9505.112209
630.0,2417,9510.894763
820.0,2801,9517.51247
420.0,2529,9523.394181
510.0,2265,9528.593212
310.0,1953,9533.108243
450.0,1873,9537.441009
350.0,1513,9541.034591
500.0,1809,9545.274914
400.0,1777,9549.343403
380.0,1729,9553.282884
430.0,1585,9556.87078
410.0,1833,9561.056254
380.0,1849,9565.287271
550.0,2281,9570.503506
1050.0,2873,9577.086073
510.0,2065,9581.768575
1610.0,3777,9590.419344
690.0,2081,9595.114054
870.0,3489,9603.150807
640.0,2273,9608.417722
640.0,2697,9614.566114
380.0,1625,9618.248516
660.0,2273,9623.495233
710.0,2785,9629.869014
700.0,2001,9634.443653
220.0,1313,9637.378938
1070.0,2529,9643.129152
540.0,1785,9647.209944
790.0,2585,9653.111996
730.0,2297,9658.357081
440.0,1753,9662.38559
540.0,2017,9667.090027
510.0,1841,9671.348048
260.0,1249,9674.162303
230.0,1809,9678.352128
600.0,2009,9682.956436
350.0,1633,9686.687442
520.0,1817,9690.789209
500.0,2185,9695.789521
780.0,2801,9702.469499
800.0,2601,9708.68707
600.0,2057,9713.599745
760.0,2249,9718.950502
550.0,1865,9723.499698
430.0,1673,9727.48279
510.0,1689,9731.351218
380.0,1889,9735.650805
880.0,3385,9743.617287
760.0,3137,9750.996711
680.0,2041,9755.917629
330.0,1545,9759.791063
1000.0,3137,9767.54123
530.0,1753,9771.642983
610.0,2105,9776.397434
1530.0,3233,9783.925268
620.0,2649,9790.009812
450.0,1817,9794.275061
400.0,1649,9798.090405
650.0,2345,9803.522598
380.0,2009,9808.305307
1170.0,2409,9813.98645
1420.0,3009,9821.271952
410.0,2545,9827.26925
860.0,2545,9833.439869
960.0,2769,9840.15399
650.0,2761,9846.92181
300.0,1641,9850.753403
490.0,1665,9854.710063
410.0,1873,9859.201833
360.0,2033,9864.113898
1160.0,3289,9872.119177
620.0,2001,9876.948119
720.0,2793,9883.812486
460.0,1793,9888.144957
740.0,2137,9893.360799
320.0,1425,9896.743968
390.0,2081,9901.681317
650.0,2249,9907.208902
490.0,1705,9911.244043
630.0,2745,9917.95824
450.0,1777,9922.245339
440.0,1729,9926.389688
420.0,2113,9931.455695
1390.0,3209,9939.178796
620.0,2401,9944.903876
600.0,2265,9950.562283
620.0,2273,9956.052006
770.0,2513,9962.035198
580.0,1873,9966.354795
1850.0,3833,9975.033133
850.0,2953,9981.793673
780.0,3449,9990.14967
660.0,2601,9996.314566
1010.0,2889,10003.36388
510.0,1865,10007.661963
1690.0,3857,10016.810199
340.0,1745,10021.027565
890.0,2593,10027.326407
310.0,1705,10031.342707
620.0,2417,10036.89173
490.0,1913,10041.143334
600.0,2145,10046.100526
1120.0,3273,10053.574976
1550.0,3169,10060.788666
380.0,1721,10064.688142
1790.0,3577,10072.820376
400.0,1625,10076.536527
1070.0,4257,10086.385855
1230.0,3217,10093.736615
540.0,2361,10099.124688
940.0,2545,10105.049477
780.0,2361,10110.415404
880.0,2769,10116.732557
740.0,2793,10122.996736
1240.0,2625,10129.000612
1040.0,2785,10135.692684
670.0,2185,10140.934193
1310.0,2401,10146.659312
1070.0,3025,10153.868594
650.0,1977,10158.442651
860.0,2265,10163.625049
900.0,2777,10169.864509
730.0,2537,10175.650834
1340.0,2681,10181.725059
580.0,1841,10185.873508
1050.0,2833,10192.287837
560.0,2353,10197.688517
510.0,2081,10202.405849
500.0,2089,10207.18826
540.0,2345,10212.503881
390.0,1969,10216.986594
450.0,2377,10222.417172
940.0,2465,10228.013672
1160.0,2705,10234.234802
1710.0,3313,10241.773326
1220.0,2921,10248.495804
1420.0,4881,10259.595578
740.0,2745,10265.878592
1520.0,4225,10275.622313
280.0,1489,10278.925882
900.0,2889,10285.629405
810.0,3041,10292.778762
770.0,3161,10299.973429
1260.0,3593,10308.145087
1330.0,3593,10316.275312
590.0,2185,10321.187739
280.0,1241,10323.937074
940.0,3329,10331.819666
160.0,1105,10334.553695
830.0,2721,10340.983478
420.0,1913,10345.449579
490.0,2177,10350.685968
470.0,1969,10355.349616
320.0,1633,10359.107145
620.0,2249,10364.215301
600.0,2729,10370.368576
1710.0,3089,10377.331362
780.0,3209,10384.700096
310.0,1713,10388.678921
310.0,1361,10391.830597
410.0,1945,10396.22924
850.0,4289,10406.042414
1030.0,2625,10412.051729
520.0,2321,10417.373913
560.0,2145,10422.228727
510.0,1977,10426.823361
510.0,2017,10431.406263
340.0,2329,10436.705425
300.0,1265,10439.5523
620.0,1929,10443.921356
1030.0,2913,10450.516009
770.0,2793,10457.003053
480.0,2097,10461.821182
1900.0,3817,10470.58478
390.0,1705,10474.403635
480.0,1593,10478.003452
940.0,2385,10483.557029
460.0,1649,10487.29385
750.0,2641,10493.357334
650.0,1921,10497.756303
670.0,2521,10503.563074
460.0,1801,10507.671723
600.0,2193,10512.728042
250.0,1489,10516.23905
260.0,1649,10520.195074
780.0,2689,10526.696019
670.0,2945,10533.676295
430.0,2041,10538.544162
690.0,2481,10544.541534
1240.0,2945,10551.992594
500.0,1889,10556.542642
1170.0,4137,10566.504905
790.0,2777,10572.723099
860.0,2657,10578.898437
800.0,2729,10585.186286
450.0,1921,10589.55545
360.0,1721,10593.553271
850.0,2257,10598.800705
700.0,3009,10605.584675
510.0,1993,10610.215822
240.0,1793,10614.285304
670.0,2153,10619.19882
680.0,2745,10625.380689
700.0,2889,10632.146452
760.0,3009,10639.144604
380.0,1889,10643.645217
1620.0,4353,10654.131094
320.0,1529,10657.660624
700.0,2897,10664.709264
610.0,2233,10670.062557
690.0,2297,10675.563234
520.0,1721,10679.673471
570.0,2361,10685.348385
520.0,1889,10689.945934
760.0,2721,10696.471207
560.0,2025,10701.370851
560.0,2073,10706.49521
2150.0,3185,10714.287041
530.0,2345,10720.02491
750.0,3681,10729.002809
610.0,2113,10734.18318
630.0,2377,10739.867581
1350.0,2673,10746.26496
1030.0,2713,10752.787415
400.0,1865,10757.145268
300.0,1289,10760.229098
410.0,1857,10764.711272
330.0,1697,10768.816141
750.0,2297,10774.192754
550.0,2345,10779.644467
770.0,3129,10786.87924
1010.0,3161,10794.274793
370.0,2033,10798.907552
630.0,2169,10803.875111
1070.0,5265,10815.807003
430.0,1857,10820.054723
470.0,2105,10824.854259
460.0,2177,10829.870105
600.0,2113,10834.71804
510.0,2945,10841.509686
1250.0,3873,10850.530331
490.0,1809,10854.650383
920.0,2745,10861.060119
1240.0,3401,10869.065059
620.0,2761,10875.289079
650.0,2625,10881.363411
430.0,1657,10885.068943
400.0,2073,10889.874847
1180.0,4369,10900.080338
570.0,2393,10905.646516
1250.0,3761,10914.327116
530.0,2665,10920.37506
1370.0,3097,10927.407352
290.0,1977,10931.93544
710.0,2545,10937.722735
490.0,2449,10943.389969
360.0,2025,10948.10323
370.0,1529,10951.587471
1130.0,2529,10957.288875
490.0,2073,10962.062359
620.0,2489,10967.76643
510.0,2113,10972.536693
350.0,1729,10976.509174
660.0,2201,10981.55149
720.0,2945,10988.245005
590.0,2401,10993.712449
230.0,2033,10998.449273
420.0,2145,11003.400804
460.0,1969,11007.959458
880.0,3305,11015.464878
460.0,1873,11019.745357
440.0,2153,11024.66218
1160.0,3089,11031.758841
630.0,2449,11037.309597
580.0,2321,11042.595602
1410.0,3073,11050.111223
400.0,1985,11054.92522
1570.0,3673,11063.689582
1040.0,3001,11070.655074
500.0,2681,11076.722169
400.0,2105,11081.608306
940.0,2761,11087.886906
640.0,2441,11093.53188
560.0,2249,11098.695581
910.0,4121,11108.717396
310.0,2017,11113.525559
1470.0,3505,11121.815292
1360.0,3465,11130.199604
630.0,2345,11135.831984
830.0,3185,11143.32974
530.0,2113,11148.279303
590.0,2193,11153.346232
810.0,4281,11163.126299
510.0,1713,11166.991799
580.0,2241,11172.14166
1470.0,3289,11179.84016
1570.0,3289,11187.495976
580.0,2337,11192.975671
950.0,3209,11200.420649
370.0,1745,11204.347719
510.0,2553,11210.236668
200.0,1729,11214.152673
560.0,1953,11218.60278
370.0,2305,11223.932134
1370.0,2681,11230.067306
1300.0,2625,11236.065004
1310.0,3153,11243.248955
800.0,3729,11251.720656
550.0,2177,11256.647145
500.0,2057,11261.2953
360.0,1905,11265.697921
510.0,1913,11270.144269
1350.0,3281,11277.697841
420.0,1993,11282.246383
330.0,1937,11286.667946
520.0,2129,11291.544728
710.0,3193,11298.823574
1110.0,3393,11306.608457
290.0,1481,11310.006817
490.0,2249,11315.155287
1020.0,3945,11324.105123
1290.0,3793,11332.741495
310.0,1313,11335.670235
380.0,1753,11339.719119
320.0,1689,11343.555041
460.0,1897,11347.885741
520.0,2241,11352.951111
410.0,1481,11356.250747
550.0,2033,11360.86558
500.0,2441,11366.401492
620.0,2953,11373.150986
950.0,2385,11378.574576
1010.0,3481,11386.800921
420.0,1889,11391.324354
560.0,2305,11396.829743
490.0,2289,11402.329765
1140.0,3729,11410.891933
1420.0,3905,11419.808401
790.0,3561,11427.957614
380.0,1561,11431.49078
1640.0,3321,11439.163581
940.0,3737,11447.607432
710.0,2785,11454.158732
440.0,1913,11458.754038
520.0,2249,11464.175333
370.0,1937,11468.720082
440.0,2065,11473.620139
300.0,1689,11477.652747
580.0,2073,11482.678869
460.0,1849,11487.150065
2150.0,3353,11495.414061
1380.0,2793,11502.164855
340.0,1793,11506.248987
440.0,1801,11510.37282
500.0,1937,11514.946284
890.0,3369,11523.078833
480.0,1881,11527.611979
860.0,2689,11534.02929
540.0,1897,11538.443467
750.0,2353,11544.192765
570.0,2561,11550.62627
800.0,2537,11556.57411
310.0,1593,11560.244187
290.0,1577,11563.895197
1270.0,2593,11569.956946
760.0,2977,11576.775744
600.0,2129,11581.60761
910.0,3017,11588.521341
530.0,2193,11593.552704
450.0,1953,11598.02142
320.0,1785,11602.102556
610.0,2561,11607.919265
340.0,1833,11612.133693
530.0,1785,11616.216372
620.0,2353,11621.550442
550.0,2113,11626.334149
590.0,2513,11631.952827
1090.0,3681,11640.431071
440.0,1985,11644.879363
820.0,2809,11651.278507
380.0,1641,11655.41863
460.0,1977,11660.374818
510.0,1889,11665.293202
