#{"t_start": 1745049255.0967221, "env_id": "MsPacmanNoFrameskip-v4"}
r,l,t
420.0,1745,5839.102695
2120.0,3025,5846.391463
830.0,2721,5852.928276
450.0,1601,5856.758079
440.0,1721,5860.857454
420.0,1993,5865.60777
470.0,1889,5870.127882
360.0,1713,5874.139647
900.0,4193,5884.204416
620.0,2353,5889.828337
660.0,2385,5895.489536
710.0,2657,5902.140929
450.0,1577,5905.992399
440.0,1753,5910.225234
710.0,2585,5916.367556
1220.0,2337,5922.066757
530.0,2041,5926.932612
1010.0,2721,5933.469163
670.0,2385,5939.081043
520.0,2009,5943.917973
450.0,1953,5948.64518
950.0,2881,5955.533973
1300.0,3393,5963.611364
540.0,2009,5968.496375
800.0,2969,5975.39286
590.0,2497,5981.042194
640.0,2025,5985.638885
750.0,2513,5991.30925
1310.0,2713,5997.514728
420.0,1865,6001.770133
490.0,2241,6006.871984
390.0,1881,6011.069144
790.0,2433,6016.642411
530.0,2105,6021.367755
1200.0,3017,6028.252584
350.0,2417,6033.769873
1230.0,3545,6041.800702
720.0,2353,6047.166621
540.0,2465,6052.750622
500.0,1593,6056.379859
730.0,2577,6062.266007
710.0,2793,6068.543775
760.0,2465,6074.02974
1420.0,4473,6084.329979
780.0,3121,6091.410738
860.0,2785,6097.852477
2180.0,3481,6105.819977
390.0,1409,6109.003533
480.0,1953,6113.4597
1140.0,2489,6119.090518
1270.0,2753,6125.322935
450.0,1905,6129.640289
570.0,1745,6133.576852
460.0,1689,6137.406004
840.0,2809,6143.805668
800.0,3137,6150.91107
830.0,3265,6158.368771
1370.0,3129,6165.435853
450.0,1761,6169.360802
320.0,1313,6172.350157
540.0,2057,6177.082835
380.0,1801,6181.102675
790.0,2457,6186.714965
1640.0,3929,6195.58286
340.0,1289,6198.448417
470.0,1609,6202.114871
890.0,2729,6208.411337
1150.0,2521,6214.085227
1320.0,2697,6220.314361
520.0,2009,6224.914168
530.0,2177,6229.797197
1190.0,3649,6238.174796
510.0,1921,6242.693054
1150.0,3033,6249.886785
370.0,1569,6253.545877
530.0,1905,6258.103461
390.0,1417,6261.437992
570.0,2433,6267.410725
1190.0,3417,6275.555673
330.0,1817,6279.926285
520.0,2113,6284.933112
1420.0,2737,6291.451366
600.0,1681,6295.435993
560.0,2561,6301.749824
340.0,1377,6304.864767
690.0,3009,6311.715187
580.0,2353,6317.034932
330.0,1241,6319.775196
910.0,2577,6325.706709
680.0,2409,6331.279072
710.0,2633,6337.297129
1030.0,2817,6343.729702
1280.0,3105,6350.827892
440.0,1769,6354.809295
480.0,2465,6360.325204
930.0,3001,6367.059232
410.0,2073,6371.823834
530.0,2009,6376.38976
390.0,1729,6380.341918
720.0,3193,6387.721736
1130.0,3121,6394.775506
1180.0,2425,6400.406247
980.0,2905,6406.98966
1070.0,2681,6413.021217
1000.0,3089,6420.050622
830.0,2833,6426.499988
410.0,1777,6430.534363
780.0,1969,6434.982052
960.0,2801,6441.364618
1190.0,3201,6448.613667
1700.0,2897,6455.179211
680.0,2553,6460.988659
430.0,1873,6465.194815
280.0,1497,6468.630844
870.0,3489,6476.593245
820.0,2833,6483.028108
560.0,2569,6488.891568
1160.0,2713,6495.157482
530.0,1873,6499.4388
380.0,1689,6503.189847
550.0,1841,6507.422732
2230.0,3417,6515.230039
680.0,3313,6522.735973
520.0,2201,6527.809402
300.0,1425,6530.985887
540.0,1841,6535.134933
380.0,1481,6538.41948
720.0,3601,6546.553186
320.0,1601,6550.183586
1710.0,4681,6560.942669
640.0,2617,6567.011784
1310.0,3537,6575.104793
500.0,1921,6579.513087
1680.0,2769,6585.776377
470.0,2337,6591.112919
650.0,2889,6597.727361
1010.0,2993,6605.004726
370.0,1561,6608.723312
1070.0,3009,6616.229093
770.0,2873,6623.340312
760.0,2801,6630.426068
470.0,1713,6634.505836
570.0,2329,6640.055299
380.0,1809,6644.330873
250.0,1289,6647.323724
1510.0,3009,6654.444557
1300.0,2969,6661.502354
440.0,1865,6665.901757
580.0,2137,6670.953315
870.0,2969,6678.186575
770.0,2521,6684.315953
390.0,2001,6689.131936
520.0,1881,6693.548171
200.0,1345,6696.864302
630.0,2313,6702.563619
810.0,2609,6708.762668
420.0,2057,6713.712172
720.0,2353,6719.23792
390.0,1617,6723.179396
620.0,2425,6729.126701
520.0,2033,6734.132188
1080.0,3113,6741.640209
440.0,2057,6746.560033
530.0,1985,6751.24037
610.0,2681,6757.759969
340.0,1457,6761.305912
630.0,2769,6767.941232
600.0,2113,6773.037013
370.0,1601,6776.820845
760.0,2753,6783.488148
500.0,2257,6788.83684
630.0,1977,6793.621118
1460.0,3777,6802.700516
1060.0,3641,6811.415911
480.0,1817,6815.776368
710.0,2313,6821.320738
460.0,1753,6825.599999
1040.0,3121,6833.063021
610.0,2169,6838.339767
540.0,2361,6843.995118
400.0,1761,6848.186532
530.0,2033,6853.045475
480.0,1905,6857.562746
350.0,1689,6861.823331
400.0,1993,6866.625372
890.0,2337,6872.107768
980.0,2457,6877.923737
690.0,1745,6882.239351
1110.0,2449,6888.139575
1400.0,4001,6898.0074
960.0,2561,6904.103474
360.0,1345,6907.303133
870.0,2569,6913.524151
1360.0,3089,6920.934575
1030.0,2809,6927.905216
460.0,2353,6933.626261
770.0,3257,6941.451394
520.0,2129,6946.638753
490.0,2049,6951.546139
410.0,1809,6955.881174
800.0,2081,6960.946132
470.0,1769,6965.264284
850.0,2257,6970.711477
720.0,2025,6975.589386
1120.0,3521,6984.026576
560.0,1873,6988.525862
780.0,2449,6994.527761
630.0,2249,7000.007412
850.0,3361,7007.973218
1280.0,2953,7015.093209
750.0,2705,7021.619816
460.0,1897,7026.170523
450.0,1641,7030.170264
500.0,1641,7034.021054
1840.0,3497,7042.437377
630.0,2457,7048.621755
1230.0,4169,7058.826725
570.0,2369,7064.249027
570.0,2177,7069.276248
1420.0,3185,7076.608222
510.0,1905,7080.91531
420.0,1681,7084.646308
1360.0,2337,7089.905477
1440.0,2881,7096.544214
590.0,2153,7101.445217
990.0,2865,7107.926606
1070.0,3537,7116.010069
560.0,1961,7120.475126
450.0,1569,7123.992349
840.0,2841,7130.47341
860.0,3569,7138.65511
510.0,1969,7143.154997
880.0,2425,7148.671105
440.0,1977,7153.203715
1260.0,2545,7158.971331
1220.0,2745,7165.33894
460.0,1865,7169.635223
490.0,1897,7173.887455
620.0,2417,7179.367136
860.0,3049,7186.382895
940.0,3305,7193.973219
750.0,2585,7199.914248
1480.0,2849,7206.431673
1470.0,4201,7216.030379
960.0,2721,7222.267255
370.0,1713,7226.114635
520.0,2185,7231.10873
540.0,1985,7235.579977
810.0,3081,7242.612986
530.0,1897,7246.96795
420.0,1721,7251.074356
830.0,3369,7259.118918
400.0,1897,7263.644188
970.0,2857,7270.490907
700.0,2329,7275.980785
400.0,1449,7279.404046
480.0,1689,7283.453286
330.0,1617,7287.285474
600.0,1729,7291.368972
450.0,1785,7295.76871
400.0,1809,7300.131189
600.0,2529,7306.255443
1350.0,3641,7315.132783
650.0,2561,7321.265335
520.0,2001,7326.064217
420.0,2289,7331.281616
370.0,1953,7335.667676
810.0,2129,7340.600073
600.0,2273,7345.794899
1710.0,4777,7356.61032
1210.0,2809,7362.995427
450.0,1569,7366.603089
310.0,1553,7370.193162
410.0,1961,7374.67645
660.0,2321,7380.020622
840.0,2801,7386.483169
530.0,2129,7391.351547
890.0,3449,7399.373367
1260.0,4009,7408.53626
460.0,1753,7412.552993
1190.0,2401,7418.018861
1000.0,4417,7427.9555
550.0,1809,7432.033691
1280.0,3369,7439.732679
390.0,2105,7444.531911
690.0,2769,7450.980924
440.0,2009,7455.5331
630.0,2185,7460.496606
780.0,2417,7466.145885
1170.0,2993,7473.084111
3150.0,5321,7485.311687
620.0,3305,7492.842416
710.0,2585,7498.727703
1220.0,2673,7505.15764
620.0,2201,7510.406099
320.0,1609,7514.189609
820.0,2801,7520.924338
1280.0,2713,7527.521144
2240.0,3161,7535.103741
550.0,2145,7540.386233
1010.0,4121,7550.168063
1740.0,3537,7558.636786
770.0,2873,7565.482767
520.0,1977,7570.332575
1240.0,2329,7575.866337
470.0,1873,7580.180959
420.0,2105,7585.181227
740.0,2393,7590.720654
1810.0,5241,7602.835535
720.0,2801,7609.179111
310.0,1249,7611.964818
620.0,2329,7617.317268
760.0,2497,7623.081455
620.0,2537,7628.875763
270.0,1433,7632.174952
940.0,3193,7639.710326
460.0,2129,7644.821976
680.0,2049,7649.705062
960.0,3281,7657.631278
430.0,2481,7663.635925
1700.0,4521,7674.337781
1460.0,4473,7685.025391
590.0,2065,7689.985035
540.0,2945,7697.007721
400.0,1833,7701.231212
750.0,2337,7706.592201
780.0,2913,7713.312499
570.0,1937,7717.748302
520.0,2113,7722.611331
990.0,2625,7728.74442
850.0,2841,7735.227031
940.0,3505,7743.194861
800.0,2473,7748.728832
1830.0,3393,7756.677086
650.0,2585,7763.357947
270.0,1385,7766.57178
440.0,2457,7773.143886
1190.0,3041,7780.994865
510.0,1865,7785.427865
430.0,1721,7789.526539
490.0,2145,7794.587435
490.0,1905,7799.138441
710.0,2577,7805.322423
280.0,1377,7808.652829
390.0,1593,7812.484909
490.0,1889,7817.031748
560.0,2833,7823.917541
370.0,1569,7827.716568
350.0,2073,7832.70005
870.0,2577,7839.132379
770.0,2313,7844.745635
870.0,2913,7851.688401
420.0,1793,7856.02824
2750.0,3481,7864.345091
1000.0,2425,7870.260998
1020.0,3377,7878.480615
430.0,2385,7884.190741
410.0,1425,7887.658505
760.0,2521,7893.881387
890.0,4689,7905.34226
1430.0,3537,7913.906434
550.0,2009,7918.788454
370.0,1625,7922.704561
450.0,2281,7928.118425
580.0,3393,7936.302943
430.0,2041,7940.981842
710.0,2849,7947.632101
850.0,2817,7954.031461
410.0,1641,7957.750897
620.0,2417,7963.226407
400.0,1945,7967.716691
630.0,2297,7972.945462
570.0,2033,7977.527627
610.0,2217,7982.605613
590.0,1953,7987.021126
580.0,2849,7993.627168
1300.0,3009,8000.803365
1290.0,3465,8009.207626
480.0,2049,8013.956917
710.0,2297,8019.250464
1100.0,2705,8025.415924
890.0,3105,8032.487691
410.0,2217,8037.553046
380.0,1649,8041.305878
810.0,3385,8048.985339
650.0,2809,8055.444911
700.0,2001,8060.053783
770.0,2017,8064.789214
350.0,1569,8068.465756
1370.0,2969,8075.281981
710.0,2361,8080.667176
640.0,1769,8084.7541
910.0,3089,8092.223505
380.0,1417,8095.410842
280.0,1377,8098.68333
600.0,2505,8104.595144
450.0,1857,8108.913938
500.0,2545,8114.862751
790.0,3265,8122.643567
1230.0,2681,8129.158619
830.0,2689,8135.662084
820.0,2777,8142.423775
780.0,2377,8148.158249
560.0,2113,8153.221697
430.0,2057,8158.204605
500.0,1769,8162.437501
680.0,2881,8169.371823
820.0,2937,8176.585268
470.0,2377,8182.101134
420.0,1457,8185.534145
1140.0,3329,8193.51807
1370.0,4081,8203.58168
1030.0,3201,8211.199193
890.0,2881,8218.29654
460.0,2057,8223.255291
1460.0,2625,8229.250985
700.0,2169,8234.155139
650.0,2449,8239.777257
970.0,3153,8247.077836
490.0,1657,8250.925527
690.0,2281,8256.228295
1390.0,3049,8263.231821
1550.0,3745,8271.848196
410.0,1681,8275.672351
380.0,1497,8279.048242
880.0,3337,8286.72462
540.0,1961,8291.20722
870.0,3001,8298.106189
710.0,2905,8304.794834
910.0,2833,8311.300943
370.0,1665,8315.089539
1030.0,3193,8322.319976
1520.0,2849,8328.833443
870.0,2801,8335.285037
880.0,3433,8343.06179
460.0,1817,8347.19743
340.0,1377,8350.440101
520.0,2369,8355.820282
830.0,2785,8362.099933
830.0,2945,8369.062049
980.0,2593,8375.449022
1110.0,3569,8384.044062
440.0,1929,8388.71294
670.0,2361,8394.306591
530.0,2625,8400.524584
470.0,2353,8406.064153
510.0,1953,8410.859871
320.0,1577,8414.739396
360.0,2017,8419.58668
980.0,3641,8428.351415
770.0,3281,8436.384007
700.0,2289,8441.834242
560.0,2217,8447.298872
1360.0,3193,8454.998972
480.0,2185,8460.191173
790.0,2433,8466.198754
540.0,2065,8471.13673
1270.0,2641,8477.595518
730.0,2761,8484.30513
540.0,2009,8489.091702
540.0,2209,8494.457011
470.0,1897,8498.880975
900.0,3161,8506.501021
1230.0,2273,8511.866085
1020.0,3041,8519.323358
1380.0,2777,8525.672465
740.0,3161,8532.991609
920.0,3217,8540.476867
780.0,2833,8547.056394
480.0,1841,8551.202373
910.0,2793,8557.537325
290.0,1753,8561.467165
1230.0,3345,8569.12113
1100.0,2633,8575.198732
520.0,2233,8580.20257
180.0,1121,8582.801105
520.0,1873,8587.129653
430.0,1801,8591.29713
1390.0,3393,8599.064601
310.0,2161,8603.945301
2250.0,2401,8609.346799
1040.0,3369,8617.044882
810.0,2801,8623.509948
360.0,1761,8627.526131
740.0,2121,8632.425132
440.0,2009,8637.010085
1210.0,4361,8646.842707
310.0,1625,8650.522664
560.0,1953,8654.975941
470.0,2185,8660.013261
600.0,2233,8665.14071
780.0,2449,8670.721809
610.0,1857,8674.939115
990.0,2817,8681.268517
720.0,2433,8686.834941
810.0,3009,8693.701943
1730.0,4681,8704.365309
1070.0,4601,8714.865777
810.0,3705,8723.591893
460.0,2065,8728.595772
1300.0,3537,8736.976984
570.0,2129,8742.012925
670.0,2001,8746.792999
1100.0,3449,8755.097854
370.0,1761,8759.391827
1130.0,2953,8766.512086
560.0,2753,8772.925676
320.0,1561,8776.610499
590.0,2073,8781.841371
510.0,2057,8786.610468
300.0,1705,8790.507512
640.0,2721,8796.909116
480.0,2097,8801.955117
250.0,1321,8805.150324
370.0,2017,8810.01852
520.0,2193,8815.40323
480.0,2001,8820.067625
490.0,1969,8824.803087
290.0,1553,8828.500077
1630.0,3561,8836.889614
980.0,3105,8844.415543
800.0,2177,8849.681486
650.0,2041,8854.695467
350.0,1873,8859.372996
530.0,2121,8864.661288
970.0,3353,8872.724531
630.0,2441,8878.579628
520.0,2401,8884.279183
380.0,1665,8888.29119
550.0,2233,8893.651308
990.0,2921,8900.521884
1280.0,4177,8910.167173
540.0,1993,8914.754182
880.0,3169,8921.973041
470.0,1921,8926.286247
720.0,2929,8933.005567
840.0,2529,8938.870338
800.0,2433,8944.52499
700.0,2873,8951.113852
1160.0,3465,8959.065117
870.0,2553,8964.730988
1100.0,2777,8970.986101
1190.0,3217,8978.29597
670.0,2473,8983.99684
930.0,2953,8990.818038
650.0,2617,8996.82686
360.0,1849,9001.011784
570.0,1945,9005.43971
580.0,2233,9010.559818
760.0,2297,9015.824385
850.0,2777,9022.354038
350.0,2209,9027.505536
400.0,1889,9031.755777
720.0,2849,9038.248676
720.0,2705,9044.370002
260.0,1625,9048.06999
960.0,2657,9054.202692
630.0,2217,9059.235224
600.0,2257,9064.451515
660.0,2457,9069.99964
470.0,1753,9073.979136
1160.0,2257,9079.083498
490.0,2009,9083.765331
490.0,1969,9088.349477
1250.0,3089,9095.413741
1600.0,3305,9103.064785
770.0,2385,9108.497216
440.0,1913,9112.849746
480.0,1785,9117.051927
2070.0,2681,9123.187716
430.0,1977,9127.632743
810.0,3585,9135.938651
400.0,1833,9140.057914
830.0,2361,9145.39272
1180.0,2249,9150.506644
2480.0,3249,9157.855628
790.0,3065,9164.871507
1080.0,3265,9172.338142
1090.0,3417,9180.189881
1070.0,2521,9186.033044
850.0,3161,9193.347821
870.0,2705,9199.520712
580.0,2441,9205.287303
450.0,1801,9209.316845
480.0,1753,9213.264971
430.0,2081,9217.995765
960.0,3057,9224.965444
780.0,2785,9231.34437
2640.0,3993,9240.578229
660.0,2161,9245.7278
990.0,2777,9252.375933
450.0,2097,9257.245562
440.0,1921,9262.064033
960.0,2785,9268.743996
1210.0,3865,9277.87328
880.0,3113,9285.273493
590.0,1961,9290.038349
430.0,1681,9294.004102
990.0,3257,9301.719258
510.0,2033,9306.302535
470.0,2889,9312.95449
1540.0,2921,9319.71741
470.0,1753,9323.818745
500.0,1929,9328.216243
950.0,2561,9334.165626
730.0,2929,9341.151101
510.0,2353,9346.863306
1210.0,3561,9355.39094
320.0,1561,9359.182936
1060.0,3369,9367.463054
1410.0,3017,9374.644303
540.0,2497,9380.51568
620.0,2825,9387.3479
990.0,2721,9393.72925
530.0,2433,9399.290431
650.0,2073,9403.923272
350.0,1513,9407.355888
850.0,2785,9413.75327
710.0,2513,9419.488476
470.0,1569,9423.155347
720.0,2689,9429.287666
640.0,2081,9434.002506
460.0,1649,9437.834529
690.0,2817,9444.270672
740.0,3025,9451.266525
940.0,2793,9457.777025
530.0,1993,9462.301728
990.0,3505,9470.319536
2390.0,4049,9479.663325
450.0,1569,9483.245862
710.0,2497,9489.024221
970.0,4137,9498.595304
1170.0,3801,9507.703793
980.0,3561,9516.185289
1420.0,2649,9522.455599
600.0,2161,9527.41916
530.0,1881,9531.725045
800.0,2665,9537.952279
650.0,2745,9544.421531
510.0,2001,9549.036415
350.0,1809,9553.151854
1540.0,2977,9560.085641
530.0,1777,9564.103545
1130.0,3257,9571.567579
240.0,1401,9574.717043
730.0,2785,9581.115774
420.0,1505,9584.532631
820.0,2913,9591.181697
440.0,2025,9595.717226
470.0,2105,9600.500321
540.0,2297,9605.729733
520.0,2193,9610.864841
430.0,1753,9614.814296
1050.0,3209,9622.191257
690.0,2801,9628.626735
780.0,2641,9634.693734
1010.0,2873,9641.15752
440.0,1777,9645.210976
410.0,2001,9649.768702
530.0,2129,9654.60563
1570.0,4337,9664.538272
600.0,2401,9670.087842
290.0,1425,9673.302605
530.0,1817,9677.52816
580.0,2121,9682.354128
750.0,2297,9687.635526
1360.0,2801,9693.986008
1360.0,3561,9702.417555
730.0,2961,9709.482543
400.0,1777,9713.751055
1370.0,2513,9719.765114
740.0,2657,9726.213895
720.0,2569,9732.129471
560.0,2249,9737.233753
290.0,1681,9741.161253
1250.0,3529,9749.431638
510.0,1753,9753.620358
520.0,1993,9758.638016
880.0,2785,9765.541983
1300.0,2745,9772.12835
810.0,3137,9779.291869
400.0,1721,9783.238117
650.0,2545,9789.106838
210.0,1097,9791.654473
650.0,2641,9797.704288
580.0,1897,9802.053778
360.0,1737,9806.070244
560.0,2137,9811.124044
1130.0,2849,9818.031181
700.0,3137,9825.400369
420.0,1657,9829.438227
450.0,1809,9833.816849
990.0,2921,9840.92684
1690.0,4729,9852.329043
580.0,2161,9857.432074
740.0,2513,9863.529387
1050.0,3297,9871.513907
1110.0,2817,9878.395108
770.0,2521,9884.526722
630.0,2777,9891.275144
590.0,2073,9896.260853
890.0,2465,9902.107431
1430.0,3345,9910.189693
1290.0,3537,9918.762502
490.0,2161,9924.004625
770.0,2545,9930.064674
400.0,1817,9934.363526
710.0,2265,9939.819832
490.0,1761,9944.058995
830.0,2369,9949.917613
770.0,2385,9955.734038
570.0,2145,9960.916128
470.0,1817,9965.062924
320.0,1321,9968.081184
670.0,2121,9972.83224
930.0,3017,9979.705413
700.0,2441,9985.478446
830.0,3953,9994.882242
220.0,1721,9999.313642
1980.0,2833,10005.860774
930.0,2945,10012.710171
420.0,1713,10016.78801
300.0,1617,10020.674942
800.0,2657,10027.143295
530.0,1857,10031.569187
1380.0,4129,10040.887511
530.0,2153,10045.788307
330.0,1377,10048.954289
750.0,2769,10055.287037
1410.0,2785,10061.555108
1250.0,3081,10068.585262
610.0,3121,10075.706867
490.0,1697,10079.642801
510.0,1705,10083.536431
370.0,2017,10088.170181
540.0,2217,10093.176452
360.0,1641,10096.850717
470.0,2081,10101.612475
1470.0,4121,10111.14625
720.0,2777,10117.482481
1060.0,3361,10125.112942
380.0,1753,10129.062665
1460.0,2585,10135.2286
420.0,1585,10139.033874
490.0,1889,10143.49422
810.0,2545,10149.633214
370.0,1689,10153.657554
470.0,1953,10158.244086
1310.0,5081,10169.7499
450.0,1529,10173.226644
550.0,2145,10178.121326
970.0,3553,10186.186146
2430.0,2809,10192.570075
530.0,2233,10197.686013
450.0,2081,10202.436428
620.0,2145,10207.338292
350.0,1625,10211.0152
380.0,2113,10215.779293
1100.0,2713,10221.966353
1500.0,3377,10229.730511
550.0,2113,10234.53548
2010.0,2721,10240.662463
730.0,2657,10246.79716
520.0,2321,10252.064744
350.0,1873,10256.292897
510.0,1857,10260.508688
410.0,2321,10265.85893
640.0,2073,10270.593042
460.0,2201,10275.707803
620.0,2033,10280.289888
480.0,1849,10284.534833
1000.0,2873,10291.25012
740.0,2873,10297.876632
1130.0,3137,10304.988922
1270.0,4497,10315.269327
760.0,2657,10321.269787
400.0,1561,10324.788198
510.0,1985,10329.5344
410.0,2001,10334.343223
390.0,2001,10339.070067
840.0,2865,10345.802314
540.0,2017,10350.632953
810.0,2897,10357.447124
770.0,2833,10363.950339
960.0,2673,10369.963948
780.0,3065,10376.945915
510.0,2105,10381.705741
410.0,1857,10385.991307
330.0,2065,10390.826432
680.0,2049,10395.475916
480.0,1833,10399.657827
510.0,2065,10404.374137
430.0,1873,10408.612014
560.0,1753,10412.561981
510.0,2041,10417.189039
480.0,2161,10422.153753
420.0,1721,10426.071369
400.0,1665,10429.856558
850.0,2433,10435.386538
750.0,2681,10441.436056
700.0,2761,10447.651911
1000.0,3489,10455.735392
420.0,2049,10460.417752
1030.0,2897,10467.098728
490.0,1689,10470.949017
670.0,1889,10475.148006
850.0,2881,10481.750513
1010.0,3441,10489.719699
680.0,2065,10494.460948
1480.0,3201,10501.867442
1090.0,3665,10510.278986
630.0,2113,10515.255468
390.0,1633,10519.155888
480.0,2161,10524.325413
560.0,2353,10529.944634
680.0,2313,10535.44566
650.0,2297,10540.893836
540.0,2081,10546.03721
630.0,2273,10551.772784
700.0,2521,10557.887206
410.0,1921,10562.55336
1470.0,3513,10570.633697
410.0,1889,10574.984743
1070.0,3041,10582.018763
550.0,2121,10586.867979
1580.0,3497,10594.9503
330.0,1305,10598.01667
280.0,1249,10600.849574
500.0,2465,10606.415515
370.0,2017,10611.116105
990.0,2977,10617.89903
1030.0,3641,10626.194768
440.0,1873,10630.511069
610.0,1825,10634.760429
410.0,1881,10639.174295
470.0,2129,10644.290531
340.0,1449,10647.858633
370.0,2225,10653.033107
590.0,2033,10657.807264
460.0,2065,10662.806538
890.0,2881,10669.715581
420.0,1777,10673.972041
600.0,1985,10678.604506
400.0,1569,10682.412189
680.0,2961,10689.585871
790.0,2849,10696.49073
740.0,2417,10702.450858
1160.0,2865,10709.508651
260.0,1793,10713.827496
430.0,2353,10719.606381
610.0,2729,10726.26212
2160.0,3073,10733.731261
1050.0,3441,10741.999147
600.0,2145,10747.11249
910.0,2761,10753.695949
450.0,1897,10758.141975
760.0,2969,10765.317136
880.0,2809,10772.043394
480.0,1633,10775.890397
1040.0,3817,10784.727797
400.0,2105,10789.629529
610.0,2569,10795.473795
580.0,2361,10800.947194
460.0,1985,10805.430021
570.0,2025,10809.937036
620.0,2473,10815.569836
620.0,1977,10820.03571
370.0,2073,10824.803217
400.0,1713,10828.803906
430.0,2033,10833.449474
510.0,1833,10837.615844
1210.0,2385,10843.164547
1370.0,3585,10851.413656
990.0,3369,10859.130602
1200.0,3537,10867.529844
2000.0,3497,10875.428455
430.0,1433,10878.723006
590.0,2473,10884.395943
660.0,2105,10889.22898
1090.0,2985,10896.111716
1120.0,3489,10904.32471
460.0,2113,10909.268749
990.0,2417,10914.806659
620.0,2097,10919.622512
1310.0,2665,10925.68863
920.0,3297,10933.210071
610.0,2377,10938.608399
680.0,2977,10945.552685
350.0,1577,10949.150842
890.0,2737,10955.35138
440.0,1793,10959.38806
560.0,2217,10964.52114
860.0,3065,10971.516721
540.0,1905,10975.865551
640.0,1937,10980.297892
280.0,1913,10984.68471
380.0,1393,10987.799031
1430.0,4185,10997.464499
740.0,3009,11004.378538
550.0,2177,11009.408492
360.0,1561,11012.940036
690.0,3353,11020.643918
580.0,2113,11025.424964
310.0,2057,11030.174942
510.0,2289,11035.348558
370.0,1753,11039.360811
400.0,2001,11043.939297
380.0,1969,11048.63981
1040.0,3097,11056.337996
1000.0,3601,11064.970155
410.0,2225,11070.033422
340.0,1849,11074.230897
460.0,2073,11078.971927
480.0,1961,11083.383626
460.0,2313,11088.724386
610.0,1977,11093.204951
430.0,2073,11098.031891
570.0,2409,11103.880569
660.0,3273,11111.718092
590.0,2137,11116.746796
500.0,2001,11121.496186
1300.0,3233,11129.282797
470.0,1889,11133.831148
990.0,3017,11141.038074
400.0,2089,11145.836578
690.0,2905,11152.580693
500.0,1969,11157.090684
920.0,3345,11164.710537
510.0,1889,11169.056316
450.0,1969,11173.51391
520.0,2225,11178.688462
450.0,1825,11183.027285
710.0,2393,11188.487148
640.0,2393,11194.036439
500.0,2257,11199.230962
600.0,2577,11205.168302
610.0,2457,11210.800776
370.0,1705,11214.666961
860.0,3161,11221.963331
390.0,2017,11226.567564
620.0,2433,11232.119219
1360.0,3521,11240.194207
740.0,2657,11246.229404
570.0,2585,11252.064891
720.0,2833,11258.448942
380.0,1521,11261.894717
1000.0,2961,11268.760713
1520.0,3433,11276.643757
450.0,1777,11280.690595
500.0,2081,11285.44267
690.0,2401,11290.973644
480.0,1977,11295.472953
420.0,1593,11299.085643
460.0,2161,11304.0067
760.0,2945,11310.789496
430.0,2033,11315.436392
820.0,3001,11322.138035
480.0,2225,11327.186707
450.0,1849,11331.403893
730.0,2585,11337.30069
470.0,1937,11341.685759
1000.0,3353,11349.329532
440.0,2505,11354.999689
650.0,2545,11360.747788
360.0,1937,11365.184392
440.0,2057,11369.896384
1250.0,2577,11375.716481
730.0,2409,11381.146812
600.0,2177,11386.309584
1030.0,3209,11394.0305
630.0,2641,11400.372369
410.0,2097,11405.298523
710.0,2633,11411.272722
940.0,3849,11420.076686
820.0,2489,11425.759308
1260.0,3633,11434.104506
1070.0,2665,11440.178862
400.0,2041,11444.779064
530.0,2241,11449.869162
400.0,1825,11454.212794
520.0,2577,11460.427904
380.0,1609,11464.245688
410.0,1937,11468.850552
340.0,1961,11473.463854
350.0,1641,11477.433251
260.0,1753,11481.619206
650.0,2961,11488.799923
590.0,2609,11495.172476
800.0,2425,11501.087471
840.0,2401,11506.714399
690.0,2529,11512.534552
600.0,2649,11518.849663
700.0,2849,11525.730266
360.0,1849,11530.106872
1070.0,2625,11536.308069
1540.0,2921,11543.273525
560.0,2337,11549.241142
710.0,2833,11555.855171
520.0,2393,11561.404483
650.0,2129,11566.310899
1000.0,2873,11572.944686
990.0,2721,11579.130023
810.0,2449,11584.735385
730.0,2377,11590.083853
550.0,2065,11594.833516
910.0,2993,11601.649426
390.0,2025,11606.306705
320.0,1689,11610.150413
510.0,2457,11615.821667
1430.0,3833,11624.479383
1880.0,2617,11630.428763
410.0,1833,11634.569123
560.0,2129,11639.461041
1530.0,3585,11647.576653
400.0,1649,11651.344043
390.0,1945,11656.308827
640.0,2073,11661.40751
780.0,3065,11669.442145
